"experiment","dataset","state","metric","direction","model","n","mean","std","sk_esd_group","package","package_version"
"acs_age","acs_employment","MD","proxy_effect_gap_mean","lower","score_guard_global_interaction",10,0.0311830082908273,0.00201640111785513,2,"ScottKnottESD","2.0.3"
"acs_age","acs_employment","MD","proxy_effect_gap_mean","lower","no_interaction",10,0.191335474699736,0.0314272567630088,3,"ScottKnottESD","2.0.3"
"acs_age","acs_employment","MD","proxy_effect_gap_mean","lower","score_only",10,0.20609013736248,0.017166903122796,4,"ScottKnottESD","2.0.3"
"acs_age","acs_employment","MD","proxy_effect_gap_mean","lower","erm",10,0.258658070862293,0.0202449037403021,5,"ScottKnottESD","2.0.3"
"acs_age","acs_employment","MD","proxy_effect_gap_mean","lower","wrong_spec",10,0.510441642999649,0.127843029305765,6,"ScottKnottESD","2.0.3"
"acs_age","acs_employment","MD","proxy_score_gap_cond_mean","lower","repair_direct",10,0.0388840705156326,0.0198147331944261,1,"ScottKnottESD","2.0.3"
"acs_age","acs_employment","MD","proxy_score_gap_cond_mean","lower","score_guard_global_interaction",10,0.0409943213686347,0.0257683934689882,1,"ScottKnottESD","2.0.3"
"acs_age","acs_employment","MD","proxy_score_gap_cond_mean","lower","score_only",10,0.0443759690970182,0.0325590247750081,2,"ScottKnottESD","2.0.3"
"acs_age","acs_employment","MD","proxy_score_gap_cond_mean","lower","no_interaction",10,0.0472014343366027,0.0318108428525382,2,"ScottKnottESD","2.0.3"
"acs_age","acs_employment","MD","proxy_score_gap_cond_mean","lower","erm",10,0.639796948432922,0.0273659191154146,3,"ScottKnottESD","2.0.3"
"acs_age","acs_employment","MD","proxy_score_gap_cond_mean","lower","wrong_spec",10,0.749572506546974,0.0748107017168221,4,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","accuracy","higher","erm",10,0.851420674405749,0.00271335033864127,1,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","accuracy","higher","score_only",10,0.849198452183527,0.00354400303082257,2,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","accuracy","higher","no_interaction",10,0.84791597567717,0.00394693028614884,3,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","accuracy","higher","wrong_spec",10,0.847164179104478,0.00185892927782375,4,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","accuracy","higher","score_guard_global_interaction",10,0.846578220011056,0.0032689261518743,5,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","accuracy","higher","repair_direct",10,0.846556108347153,0.00282420668766797,5,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","aod_gap","lower","repair_direct",10,0.0353151555917838,0.0136287023043404,1,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","aod_gap","lower","score_guard_global_interaction",10,0.0356742511152817,0.0128259425098606,1,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","aod_gap","lower","no_interaction",10,0.0381816646903359,0.0189007270176588,1,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","aod_gap","lower","score_only",10,0.0444310620183533,0.0124073039346971,2,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","aod_gap","lower","erm",10,0.0839646498242978,0.0150471675512489,3,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","aod_gap","lower","wrong_spec",10,0.146686596349924,0.024788462601803,4,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","auc","higher","erm",10,0.910221644226592,0.00204982035180096,1,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","auc","higher","wrong_spec",10,0.905935396345449,0.00208674328652569,2,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","auc","higher","score_only",10,0.904665645751343,0.00332861081420397,3,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","auc","higher","no_interaction",10,0.901999531087914,0.00292913714938386,4,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","auc","higher","score_guard_global_interaction",10,0.901350607113958,0.00343569965040783,5,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","auc","higher","repair_direct",10,0.901308216858203,0.00338102565955487,5,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_pair_abs_max","lower","score_guard_global_interaction",10,0.211685121059418,0.0149231050631216,1,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_pair_abs_max","lower","repair_direct",10,0.223171180486679,0.0213001971165571,2,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_pair_abs_max","lower","no_interaction",10,1.23773421645164,0.520000222275713,3,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_pair_abs_max","lower","wrong_spec",10,1.25586708784103,0.252561560285418,3,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_pair_abs_max","lower","erm",10,1.55925244092941,0.310224674289448,4,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_pair_abs_max","lower","score_only",10,1.61092561483383,0.566939530834838,4,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_pair_abs_mean","lower","repair_direct",10,0.032841981947422,0.00203994884597271,1,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_pair_abs_mean","lower","score_guard_global_interaction",10,0.0330577695742249,0.00215097355267492,1,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_pair_abs_mean","lower","no_interaction",10,0.233129435777664,0.0829138280710245,2,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_pair_abs_mean","lower","score_only",10,0.289435750246048,0.0802734127660454,3,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_pair_abs_mean","lower","erm",10,0.313707080483437,0.0571260965812103,4,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_pair_abs_mean","lower","wrong_spec",10,0.437847673892975,0.0459925130566288,5,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_pair_abs_q95","lower","repair_direct",10,0.0841727623343468,0.00508935777728626,1,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_pair_abs_q95","lower","score_guard_global_interaction",10,0.0844858664274215,0.00573909999441215,1,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_pair_abs_q95","lower","no_interaction",10,0.787762621641159,0.283110315792735,2,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_pair_abs_q95","lower","wrong_spec",10,0.875728351175785,0.180104096597055,3,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_pair_abs_q95","lower","score_only",10,1.04711211740971,0.308859921864941,4,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_pair_abs_q95","lower","erm",10,1.0617406886816,0.213521337802989,4,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_proxy_effect_gap_max","lower","repair_direct",10,0.062707245349884,0.0149592715165002,1,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_proxy_effect_gap_max","lower","score_guard_global_interaction",10,0.0777771055698395,0.0234816395087328,2,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_proxy_effect_gap_max","lower","no_interaction",10,0.510932365059853,0.147596186771435,3,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_proxy_effect_gap_max","lower","wrong_spec",10,0.776722437143326,0.217149298876684,4,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_proxy_effect_gap_max","lower","erm",10,0.808864676952362,0.146196136381404,4,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_proxy_effect_gap_max","lower","score_only",10,0.814000210165977,0.202569566286251,4,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_proxy_effect_gap_mean","lower","repair_direct",10,0.0259329382330179,0.00436359745189015,1,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_proxy_effect_gap_mean","lower","score_guard_global_interaction",10,0.0305344792082906,0.00519140937862757,2,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_proxy_effect_gap_mean","lower","no_interaction",10,0.190167437493801,0.0552858740333102,3,"ScottKnottESD","2.0.3"
