experiment,dataset,state,seed,role,model,AUC,Acc,AOD,EOD,DP,Sgap,Delta2,Proxy,ProxyScore,BndDelta2
hmda_pa_race,hmda,PA,0,ERM,erm,0.8508403353691005,0.8590298465516272,0.08912269679663998,0.04912609981964944,0.1631757616996765,0.16914021968841553,0.369306743144989,0.385177344083786,0.7172151803970337,0.3977726697921753
hmda_pa_race,hmda,PA,0,Global score guard,score_only,0.8455376824318451,0.8572171322578832,0.030279711298107026,0.009314555846807848,0.10441482067108154,0.07771247625350952,0.17661623656749725,0.26993507146835327,0.04671066626906395,0.20793232321739197
hmda_pa_race,hmda,PA,0,Global + boundary score guards,no_interaction,0.839894784327701,0.8530998819627902,0.01751504293363021,0.007335003105487403,0.06502002477645874,0.06281101703643799,0.15586480498313904,0.26828381419181824,0.10159094631671906,0.16571329534053802
hmda_pa_race,hmda,PA,0,Score guards + global interaction,score_guard_global_interaction,0.8435529814166643,0.8554325220617166,0.002867837773000703,0.0009632517780777672,0.0782538652420044,0.07326692342758179,0.006562651135027409,0.021912412717938423,0.12027684971690178,0.008053852245211601
hmda_pa_race,hmda,PA,0,Final interaction steering,repair_main05,0.8425546584032502,0.8544207745489293,0.000380887912271477,8.551543456358779e-06,0.07648193836212158,0.06800609827041626,0.0019027487142011523,0.022543104365468025,0.12966711819171906,0.0021220471244305372
hmda_pa_race,hmda,PA,0,Wrong-spec,wrong_spec,0.8397113592790008,0.849333932887415,0.31894822942745454,0.25877087111074837,0.376586377620697,0.29087120294570923,0.8365635275840759,0.6427883505821228,1.4780393242835999,0.833516538143158
hmda_pa_race,hmda,PA,1,ERM,erm,0.848928030139387,0.8597605530886403,0.1367979262851663,0.08291657978613176,0.20803862810134888,0.20359283685684204,0.3952201008796692,0.31713026762008667,0.9676746726036072,0.4096206724643707
hmda_pa_race,hmda,PA,1,Global score guard,score_only,0.8451400535241406,0.857273340453038,0.038795659422435985,0.014140143693694873,0.11375010013580322,0.09451335668563843,0.20401057600975037,0.31927260756492615,0.057083748281002045,0.2469675987958908
hmda_pa_race,hmda,PA,1,Global + boundary score guards,no_interaction,0.8447868261118217,0.8565847900623911,0.010512768613613888,0.0007837248949960074,0.08603239059448242,0.08860605955123901,0.21093861758708954,0.3421153426170349,0.04804200306534767,0.24872854351997375
hmda_pa_race,hmda,PA,1,Score guards + global interaction,score_guard_global_interaction,0.8429066907923068,0.8566269462087572,0.025054448813725705,0.0045220080541841234,0.10307848453521729,0.09165465831756592,0.006026008166372776,0.03468528017401695,0.07569095492362976,0.007046946790069342
hmda_pa_race,hmda,PA,1,Final interaction steering,repair_main05,0.8421396482882717,0.8531279860603675,0.020050053263993894,0.0031470420312988967,0.08922594785690308,0.07860827445983887,0.003700404893606901,0.02534276247024536,0.02099481225013733,0.003868123283609748
hmda_pa_race,hmda,PA,1,Wrong-spec,wrong_spec,0.8361772003836865,0.8497133382047103,0.24764087234804952,0.1753387924387697,0.30158036947250366,0.2386234998703003,0.6401414275169373,0.5984145402908325,0.6804173290729523,0.7005561590194702
hmda_pa_race,hmda,PA,2,ERM,erm,0.85234924367349,0.8606036760159631,0.11806678376841556,0.07206282015650622,0.19527006149291992,0.19100946187973022,0.44224813580513,0.3876141905784607,1.0204275846481323,0.48834002017974854
hmda_pa_race,hmda,PA,2,Global score guard,score_only,0.8411962052679066,0.8549547524029003,0.036765675639865575,0.0166043209172142,0.11319345235824585,0.08399856090545654,0.15012918412685394,0.3030838370323181,0.1162136122584343,0.16810324788093567
hmda_pa_race,hmda,PA,2,Global + boundary score guards,no_interaction,0.8405108443441733,0.8531841942555225,0.007827217967165623,0.001213264110255019,0.08829522132873535,0.07676577568054199,0.126681849360466,0.2725222408771515,0.09689430892467499,0.14344100654125214
hmda_pa_race,hmda,PA,2,Score guards + global interaction,score_guard_global_interaction,0.8457191873218084,0.857666797819122,0.017634030572996617,0.008809015251825869,0.09863078594207764,0.09070760011672974,0.00463319243863225,0.03576977178454399,0.12866485863924026,0.0058670914731919765
hmda_pa_race,hmda,PA,2,Final interaction steering,repair_main05,0.841824352422579,0.8533247147434095,0.01534346759089733,0.00423902970708101,0.08662647008895874,0.07274085283279419,0.0035766714718192816,0.02091708406805992,0.07837927341461182,0.004171136766672134
hmda_pa_race,hmda,PA,2,Wrong-spec,wrong_spec,0.8449422383069722,0.852860997133382,0.257023177141174,0.18110432818232414,0.3106651306152344,0.2598111629486084,0.7096529006958008,0.5657163858413696,1.445087969303131,0.7168346643447876
hmda_pa_race,hmda,PA,3,ERM,erm,0.8505910152294369,0.8593108875274015,0.1090415104821357,0.0614829875650007,0.1820443868637085,0.1792939305305481,0.3778549134731293,0.3243692219257355,0.7843329012393951,0.44495484232902527
hmda_pa_race,hmda,PA,3,Global score guard,score_only,0.8453254579026326,0.8589033781125288,0.05690921355482803,0.02336679633731098,0.13173723220825195,0.09733200073242188,0.23587274551391602,0.3136858642101288,0.015655796974897385,0.2817800045013428
hmda_pa_race,hmda,PA,3,Global + boundary score guards,no_interaction,0.8450987289236009,0.8562756449890394,0.00939979954953335,0.0028085897107347213,0.08275437355041504,0.08215939998626709,0.2112618237733841,0.2868901193141937,0.008613813668489456,0.23756200075149536
hmda_pa_race,hmda,PA,3,Score guards + global interaction,score_guard_global_interaction,0.8474237493595429,0.8563459052329829,0.010184409506876102,0.002548582068024219,0.08603513240814209,0.09297937154769897,0.0061890617944300175,0.03773508593440056,0.06915621180087328,0.006928992457687855
hmda_pa_race,hmda,PA,3,Final interaction steering,repair_main05,0.8424613752354619,0.8523972795233545,0.0083143545220562,0.0007301944541390215,0.07809090614318848,0.0771755576133728,0.0034691637847572565,0.028359416872262955,0.043500494211912155,0.003728639567270875
hmda_pa_race,hmda,PA,3,Wrong-spec,wrong_spec,0.840250329272997,0.8509218144005396,0.29449537902703676,0.22574499538040804,0.35136091709136963,0.27440446615219116,0.9170433878898621,0.6804158091545105,1.3439485430717468,0.9174272418022156
hmda_pa_race,hmda,PA,4,ERM,erm,0.8526919038315632,0.8619667247484684,0.11113817786176594,0.06431682468974964,0.1854686737060547,0.1863914132118225,0.38827940821647644,0.30727386474609375,0.8519421815872192,0.4403790831565857
hmda_pa_race,hmda,PA,4,Global score guard,score_only,0.8412363017790063,0.8548142319150132,0.008728002040788385,0.005388731046276796,0.08602797985076904,0.06502211093902588,0.1909101903438568,0.3022133708000183,0.09511737897992134,0.2077895998954773
