experiment,dataset,state,seed,role,model,AUC,Acc,AOD,EOD,DP,Sgap,Delta2,Proxy,ProxyScore,BndDelta2
hmda_race,hmda,OH,5,ERM,erm,0.85865515656529,0.875247909240947,0.09405995775619386,0.042736597075725635,0.14286208152770996,0.15863418579101562,0.2897851765155792,0.3303605616092682,0.7027966380119324,0.33117130398750305
hmda_race,hmda,OH,5,Global score guard,score_only,0.8478424901313502,0.8691316588768845,0.0238739751351153,0.005167508245366714,0.07923334836959839,0.05559718608856201,0.11866158246994019,0.25163495540618896,0.2170998975634575,0.1401609629392624
hmda_race,hmda,OH,5,Global + boundary score guards,no_interaction,0.852823059260662,0.871059456610682,0.005786121905668018,0.0035788254315521906,0.05702930688858032,0.053395211696624756,0.11505130678415298,0.2121618241071701,0.16586971282958984,0.124082550406456
hmda_race,hmda,OH,5,Score guards + global interaction,score_guard_global_interaction,0.8509364850308265,0.8691455279253291,0.007175817751819802,0.0025165010273253685,0.05682384967803955,0.047965049743652344,0.007486195303499699,0.03581371158361435,0.17600859701633453,0.010065398178994656
hmda_race,hmda,OH,5,Final interaction steering,repair_main05,0.849690212091922,0.8675505873542017,0.007312337186701101,0.0029303134405996856,0.05497121810913086,0.04726976156234741,0.006133571732789278,0.0293312706053257,0.15574076026678085,0.005762523040175438
hmda_race,hmda,OH,5,Wrong-spec,wrong_spec,0.8441032961205597,0.8644577895510589,0.18838999773160442,0.025112854811547236,0.07063055038452148,0.03051525354385376,0.8841570615768433,0.6997093558311462,1.0975877046585083,0.8987109661102295
hmda_race,hmda,OH,6,ERM,erm,0.8595707525121212,0.8763574331165139,0.09968405672593073,0.06423871554822935,0.1557266116142273,0.15863484144210815,0.366826593875885,0.31604307889938354,0.8806766271591187,0.3992229700088501
hmda_race,hmda,OH,6,Global score guard,score_only,0.8563818962485783,0.8739164805902667,0.03305807478074002,0.02301222496572153,0.09471899271011353,0.07514899969100952,0.18398451805114746,0.253296434879303,0.0806428249925375,0.2210603803396225
hmda_race,hmda,OH,6,Global + boundary score guards,no_interaction,0.849566570881874,0.8686185040844348,0.010119929351095236,0.0006680702890922152,0.05247700214385986,0.053710341453552246,0.14935092628002167,0.24551904201507568,0.04801206476986408,0.18797768652439117
hmda_race,hmda,OH,6,Score guards + global interaction,score_guard_global_interaction,0.8531758401044383,0.8715448733062424,0.007438342717364987,0.0008334580031870154,0.05543321371078491,0.06043863296508789,0.005723897367715836,0.028045641258358955,0.06288211047649384,0.0074524348601698875
