state,role,model,n,AUC_mean,AUC_std,Acc_mean,Acc_std,AOD_mean,AOD_std,EOD_mean,EOD_std,DP_mean,DP_std,Sgap_mean,Sgap_std,Delta2_mean,Delta2_std,Proxy_mean,Proxy_std,ProxyScore_mean,ProxyScore_std,BndDelta2_mean,BndDelta2_std
OH,ERM,erm,10,0.8593640791306697,0.0013791847414520494,0.876103629529978,0.0008324266601211129,0.08909776136093762,0.015022459680305045,0.04486447128773206,0.009637591399090333,0.14006708860397338,0.01245778227528315,0.15050286054611206,0.010289691078761168,0.28374853134155276,0.04173759108366767,0.32039931118488313,0.03255195583054375,0.7807043462991714,0.14005648888441624,0.32333077788352965,0.03986952572160729
OH,Global score guard,score_only,10,0.8534184380112096,0.0039646814739523915,0.8731120757804807,0.002708850779321741,0.02934215248850832,0.013043257416495977,0.01066939476331714,0.006228204727415936,0.08570315837860107,0.013124899168381903,0.06566798090934753,0.011696737214764597,0.15391364321112633,0.029967367652113247,0.24581367671489715,0.03263507078121806,0.11680835541337728,0.054458057011064306,0.1865619234740734,0.04571099888820293
OH,Global + boundary score guards,no_interaction,10,0.8520829648332929,0.0030105564122015955,0.8708555815985465,0.0022001676491875052,0.006205673626280062,0.004435640110120948,0.0031398960459297466,0.0031252735601648976,0.05546834468841553,0.0055657244853951175,0.05562979578971863,0.007313490619310603,0.13423266410827636,0.02089186863289882,0.22727347016334534,0.01940986174181023,0.09727203608490527,0.04376510016837241,0.15439524874091148,0.031967032885739
OH,Score guards + global interaction,score_guard_global_interaction,10,0.854149185000966,0.002185439050336065,0.8714339209186858,0.0018780146046417589,0.00658302961413314,0.0035882924992654743,0.0018853856278762792,0.0013614120032998636,0.05801568031311035,0.003847193824822961,0.05938660502433777,0.0066355923772572715,0.00522615488152951,0.0010741454971944704,0.030803228542208672,0.006600745277764339,0.09361683041788638,0.04535859081911928,0.0067597615998238325,0.0016970581329149752
OH,Final interaction steering,repair_main05,10,0.8518871592250592,0.0028660910834340477,0.8697141589115571,0.0020240576286290925,0.0047954831643091,0.0030232458861338984,0.0015699823357686383,0.0011429690930166718,0.05625351071357727,0.003273829203950816,0.0551279604434967,0.004774224031240386,0.003572335571516305,0.0014268073420877865,0.021429912373423576,0.005304025035005789,0.09081031130626797,0.04756763239267158,0.003911595442332327,0.0016965231459273376
OH,Wrong-spec,wrong_spec,10,0.8420045415828333,0.0033883607995755863,0.8638489383243416,0.0016532884358823189,0.21497324381603533,0.045601675421728584,0.11728562389598554,0.07187432047612793,0.20168924927711487,0.0998526693463532,0.15702043771743773,0.09822886874096962,0.7648732304573059,0.15939467401204596,0.6711097896099091,0.12592435236078484,1.0856935799121856,0.2946347081472191,0.805281114578247,0.14905752871957317
