state,role,model,n,AUC_mean,AUC_std,Acc_mean,Acc_std,AOD_mean,AOD_std,EOD_mean,EOD_std,DP_mean,DP_std,Sgap_mean,Sgap_std,Delta2_mean,Delta2_std,Proxy_mean,Proxy_std,ProxyScore_mean,ProxyScore_std,BndDelta2_mean,BndDelta2_std
PA,ERM,erm,10,0.8525019516934285,0.002240385966811036,0.8608706649429487,0.0011625422635031814,0.12148513997261721,0.020618644881383593,0.07323059819990008,0.015437993153045776,0.19475930333137512,0.019062567473455076,0.19194279313087464,0.014682669526257547,0.37051807045936586,0.03571724579204382,0.3181269884109497,0.04868624330427656,0.8981812238693238,0.16432413763256712,0.4151870012283325,0.03891670127357619
PA,Global score guard,score_only,10,0.8470116463416879,0.003921912929424002,0.8581389466584228,0.0023274725514929977,0.0446590779690936,0.019597206921852923,0.020670755674166597,0.011450695411486392,0.12097961902618408,0.020520296344906187,0.09044847488403321,0.014257991028535973,0.19857969880104065,0.04281400863214665,0.29779902696609495,0.02155744531096835,0.0723143346607685,0.04316828408184788,0.23420902341604233,0.055622417091659486
PA,Global + boundary score guards,no_interaction,10,0.8452178118894809,0.0039346864924841105,0.855625035130122,0.0024526723066389173,0.008695106543211633,0.004788803121013828,0.0031690169066050156,0.0023947441607542605,0.07670964002609253,0.009012465151638595,0.07636387944221497,0.009270338631739474,0.1737166501581669,0.03528790502716578,0.27698825001716615,0.033922548008846344,0.06541815008968115,0.03297996754911867,0.19999997913837433,0.04067578495686974
PA,Score guards + global interaction,score_guard_global_interaction,10,0.8474210314357622,0.002877062715759016,0.8574180765555618,0.0010862283199719932,0.0121128368969193,0.008104470511962563,0.0034618961640866973,0.002551613425856513,0.0872857928276062,0.010182480042027216,0.08407228589057922,0.008599124076734648,0.0060453573008999225,0.0014683827338615734,0.03610129132866859,0.006680861755580903,0.0910010670311749,0.02745470026503332,0.007260096981190145,0.0017062214434460888
PA,Final interaction steering,repair_main05,10,0.8446741619291419,0.0035960718474990455,0.8545753470856051,0.0020006836640469802,0.006993389376657938,0.006246105847614347,0.0020835483944708576,0.0018924864969926947,0.08097203373908997,0.004267029990455465,0.07389265298843384,0.006163747875498153,0.0032642494887113573,0.0008366282803108716,0.024489684030413628,0.005265748463692349,0.07062953617423773,0.04295972440768799,0.00364656497258693,0.0011190632694245534
PA,Wrong-spec,wrong_spec,10,0.8416027435381183,0.0034815717964255103,0.8511916137372829,0.0018644126439989913,0.2843595324576141,0.031192900877368104,0.220420428674806,0.04457840911467468,0.34266300201416017,0.03686789145704653,0.2664682060480118,0.024405436066068743,0.8102001428604126,0.10212850651885479,0.662860095500946,0.10715290476516384,1.269579216837883,0.26916967206669895,0.8367692649364471,0.10472304208011037
