experiment,dataset,state,seed,source,model,selector,val_auc,test_auc,floor,pass
acs_intersectional_age_race,acs_employment,MD,5,acs_intersectional_age_race,reweight,utility_only,0.7522626612547723,0.7529051631948931,0.73,True
acs_intersectional_age_race,acs_employment,MD,5,acs_intersectional_age_race,adv,utility_only,0.7615156285089288,0.7607496738908636,0.73,True
acs_intersectional_age_race,acs_employment,MD,5,acs_intersectional_age_race,r1_joint_marginal,utility_guard_plus_marginal_mechanism,0.7584580779179733,0.755567564375493,0.73,True
acs_intersectional_age_race,acs_employment,MD,5,acs_intersectional_age_race,r3_intersectional,utility_guard_plus_mechanism,0.7611708177727503,0.7598517701689219,0.73,True
acs_intersectional_age_race,acs_employment,MD,5,acs_intersectional_age_race,r4_r1plus,utility_guard_plus_marginal_mechanism,0.7558064714004109,0.7538645759821133,0.73,True
acs_intersectional_age_race,acs_employment,MD,5,acs_intersectional_age_race,no_effect,utility_only,0.7623372896722089,0.7610010892717548,0.73,True
acs_intersectional_age_race,acs_employment,MD,5,acs_intersectional_age_race,wrong_d3,utility_guard_plus_wrong_spec,0.7553546253399763,0.7545690945011948,0.73,True
hmda_race,hmda,OH,6,oh_ladder,erm,utility_only,0.8621859081499984,0.8595707525121212,0.84,True
hmda_race,hmda,OH,6,oh_ladder,blind,utility_only,0.8614026038730533,0.8588571641316136,0.84,True
hmda_race,hmda,OH,6,oh_ladder,reweight,utility_only,0.8538466351797516,0.8504770924825844,0.84,True
hmda_race,hmda,OH,6,oh_ladder,adv,utility_only,0.8620929611233326,0.8599887746852791,0.84,True
hmda_race,hmda,OH,6,oh_ladder,score_only,utility_guard_plus_score_control,0.858708429269013,0.8563818962485783,0.84,True
hmda_race,hmda,OH,6,oh_ladder,proxy_effect,utility_guard_plus_mechanism,0.8603197246504147,0.8576484751829785,0.84,True
hmda_race,hmda,OH,6,oh_ladder,proxy_exhaustive,utility_guard_plus_mechanism,0.8595385252511968,0.8579232630193391,0.84,True
hmda_race,hmda,OH,6,oh_ladder,repair_main0,utility_guard_plus_mechanism,0.8587944832311629,0.8569131113993531,0.84,True
hmda_race,hmda,OH,6,oh_ladder,repair_full,utility_guard_plus_mechanism,0.8525558257475017,0.8501227899500441,0.84,True
hmda_race,hmda,OH,6,oh_ladder,wrong_spec,utility_guard_plus_wrong_spec,0.8427061428185191,0.8409199453687901,0.84,True
hmda_race,hmda,OH,6,repair_main05,repair_main05,utility_guard_plus_mechanism,0.8553624598681006,0.8531628448577906,0.84,True
hmda_race,hmda,OH,6,no_interaction,no_interaction,utility_guard_plus_score_control,0.8516771710562311,0.849566570881874,0.84,True
adult_gender,adult,-,6,adult_gender,erm,utility_only,0.9127365689954668,0.9099059710630364,0.895,True
adult_gender,adult,-,6,adult_gender,blind,utility_only,0.9131525913599337,0.9087000894158701,0.895,True
adult_gender,adult,-,6,adult_gender,reweight,utility_only,0.901581736151807,0.8996588454770766,0.895,True
adult_gender,adult,-,6,adult_gender,adv,utility_only,0.9135918167654682,0.9099569796764113,0.895,True
adult_gender,adult,-,6,adult_gender,score_only,utility_guard_plus_score_control,0.9067107742096917,0.9031160230905111,0.895,True
adult_gender,adult,-,6,adult_gender,repair_direct,utility_guard_plus_mechanism,0.9050238315053457,0.9030665224438553,0.895,True
adult_gender,adult,-,6,adult_gender,wrong_spec,utility_guard_plus_wrong_spec,0.9069426880221705,0.9055700750167548,0.895,True
adult_gender,adult,-,6,no_interaction,no_interaction,utility_guard_plus_score_control,0.9040465637228965,0.9031010745508586,0.895,True
acs_age,acs_employment,MD,6,acs_age,erm,utility_only,0.7547629219151775,0.7545975029736312,0.748,True
acs_age,acs_employment,MD,6,acs_age,blind,utility_only,0.7434202795950916,0.7431588860998096,0.748,False
acs_age,acs_employment,MD,6,acs_age,reweight,utility_only,0.748726035868893,0.7476673677912671,0.748,True
acs_age,acs_employment,MD,6,acs_age,adv,utility_only,0.7536169156657878,0.7542040472141419,0.748,True
acs_age,acs_employment,MD,6,acs_age,score_only,utility_guard_plus_score_control,0.7480285942128049,0.7465960229776516,0.748,True
acs_age,acs_employment,MD,6,acs_age,proxy_exhaustive,utility_guard_plus_mechanism,0.7407509846043681,0.7417907960507322,0.748,False
acs_age,acs_employment,MD,6,acs_age,repair_direct,utility_guard_plus_mechanism,0.7398286300165999,0.7415934388431573,0.748,False
acs_age,acs_employment,MD,6,acs_age,wrong_spec,utility_guard_plus_wrong_spec,0.7486883605116689,0.7501983870167517,0.748,True
acs_age,acs_employment,MD,6,no_interaction,no_interaction,utility_guard_plus_score_control,0.7485038082218534,0.7467646828361658,0.748,True
acs_intersectional_age_race,acs_employment,MD,6,acs_intersectional_age_race,erm,utility_only,0.7609589304577099,0.7588959532063354,0.73,True
acs_intersectional_age_race,acs_employment,MD,6,acs_intersectional_age_race,blind,utility_only,0.7449049834066657,0.7436539834428355,0.73,True
acs_intersectional_age_race,acs_employment,MD,6,acs_intersectional_age_race,reweight,utility_only,0.750523116303055,0.7455786851209455,0.73,True
acs_intersectional_age_race,acs_employment,MD,6,acs_intersectional_age_race,adv,utility_only,0.7579023675652297,0.75645099709586,0.73,True
acs_intersectional_age_race,acs_employment,MD,6,acs_intersectional_age_race,r1_joint_marginal,utility_guard_plus_marginal_mechanism,0.7552042872351928,0.7564115014935828,0.73,True
acs_intersectional_age_race,acs_employment,MD,6,acs_intersectional_age_race,r3_intersectional,utility_guard_plus_mechanism,0.7604314994718412,0.7594808155447206,0.73,True
acs_intersectional_age_race,acs_employment,MD,6,acs_intersectional_age_race,r4_r1plus,utility_guard_plus_marginal_mechanism,0.7524268791223415,0.7549648398513258,0.73,True
acs_intersectional_age_race,acs_employment,MD,6,acs_intersectional_age_race,no_effect,utility_only,0.7610357630022706,0.7589506506688526,0.73,True
acs_intersectional_age_race,acs_employment,MD,6,acs_intersectional_age_race,wrong_d3,utility_guard_plus_wrong_spec,0.7568410595613371,0.7559807626305532,0.73,True
hmda_race,hmda,OH,7,oh_ladder,erm,utility_only,0.863509172063196,0.8576600250098221,0.84,True
hmda_race,hmda,OH,7,oh_ladder,blind,utility_only,0.8633136163477353,0.8563075413935634,0.84,True
hmda_race,hmda,OH,7,oh_ladder,reweight,utility_only,0.8511239610780051,0.8447632631167665,0.84,True
hmda_race,hmda,OH,7,oh_ladder,adv,utility_only,0.8632823755884902,0.8563322820600325,0.84,True
hmda_race,hmda,OH,7,oh_ladder,score_only,utility_guard_plus_score_control,0.8560131568482255,0.8484078725460062,0.84,True
hmda_race,hmda,OH,7,oh_ladder,proxy_effect,utility_guard_plus_mechanism,0.8555463999388353,0.8477676118498443,0.84,True
hmda_race,hmda,OH,7,oh_ladder,proxy_exhaustive,utility_guard_plus_mechanism,0.8589228917069582,0.8536071263108205,0.84,True
hmda_race,hmda,OH,7,oh_ladder,repair_main0,utility_guard_plus_mechanism,0.8576683003863765,0.8517943072405494,0.84,True
hmda_race,hmda,OH,7,oh_ladder,repair_full,utility_guard_plus_mechanism,0.8524074138259177,0.8467032699037197,0.84,True
hmda_race,hmda,OH,7,oh_ladder,wrong_spec,utility_guard_plus_wrong_spec,0.8402989434167688,0.8349395289250153,0.84,True
hmda_race,hmda,OH,7,repair_main05,repair_main05,utility_guard_plus_mechanism,0.8565480297877572,0.8508327721619083,0.84,True
hmda_race,hmda,OH,7,no_interaction,no_interaction,utility_guard_plus_score_control,0.8547576765585052,0.847630514704028,0.84,True
adult_gender,adult,-,7,adult_gender,erm,utility_only,0.9125373609770555,0.9103072541197978,0.895,True
adult_gender,adult,-,7,adult_gender,blind,utility_only,0.9109919684830411,0.9093190114084895,0.895,True
adult_gender,adult,-,7,adult_gender,reweight,utility_only,0.9033062817744658,0.9008250938250337,0.895,True
adult_gender,adult,-,7,adult_gender,adv,utility_only,0.9122258105964908,0.909999038835126,0.895,True
adult_gender,adult,-,7,adult_gender,score_only,utility_guard_plus_score_control,0.9078208473377484,0.9054002648514069,0.895,True
adult_gender,adult,-,7,adult_gender,repair_direct,utility_guard_plus_mechanism,0.9038230449805527,0.9010343078163947,0.895,True
adult_gender,adult,-,7,adult_gender,wrong_spec,utility_guard_plus_wrong_spec,0.907664022763699,0.9041321959680116,0.895,True
adult_gender,adult,-,7,no_interaction,no_interaction,utility_guard_plus_score_control,0.9063609213216358,0.9038806933447396,0.895,True
acs_age,acs_employment,MD,7,acs_age,erm,utility_only,0.7553545389447646,0.7527761366942156,0.748,True
acs_age,acs_employment,MD,7,acs_age,blind,utility_only,0.7468952006639977,0.7390618017321665,0.748,False
acs_age,acs_employment,MD,7,acs_age,reweight,utility_only,0.7508752807343033,0.7466319747602468,0.748,True
acs_age,acs_employment,MD,7,acs_age,adv,utility_only,0.7552754044201412,0.7514627409547512,0.748,True
acs_age,acs_employment,MD,7,acs_age,score_only,utility_guard_plus_score_control,0.7480103261400254,0.7402002214501654,0.748,True
acs_age,acs_employment,MD,7,acs_age,proxy_exhaustive,utility_guard_plus_mechanism,0.7483979022230902,0.7393895098968781,0.748,True
acs_age,acs_employment,MD,7,acs_age,repair_direct,utility_guard_plus_mechanism,0.7485221576668946,0.7399869365273223,0.748,True
acs_age,acs_employment,MD,7,acs_age,wrong_spec,utility_guard_plus_wrong_spec,0.7490468460111317,0.7398159653193224,0.748,True
acs_age,acs_employment,MD,7,no_interaction,no_interaction,utility_guard_plus_score_control,0.7482114783712528,0.7409832654635689,0.748,True
acs_intersectional_age_race,acs_employment,MD,7,acs_intersectional_age_race,erm,utility_only,0.7645518656064677,0.7589579884898531,0.73,True
acs_intersectional_age_race,acs_employment,MD,7,acs_intersectional_age_race,blind,utility_only,0.7377872123198229,0.7294134362226419,0.73,True
acs_intersectional_age_race,acs_employment,MD,7,acs_intersectional_age_race,reweight,utility_only,0.7529997442380789,0.7477971919825388,0.73,True
acs_intersectional_age_race,acs_employment,MD,7,acs_intersectional_age_race,adv,utility_only,0.7627178654900233,0.7563419822173316,0.73,True
acs_intersectional_age_race,acs_employment,MD,7,acs_intersectional_age_race,r1_joint_marginal,utility_guard_plus_marginal_mechanism,0.7585324152242803,0.7522447885392007,0.73,True
acs_intersectional_age_race,acs_employment,MD,7,acs_intersectional_age_race,r3_intersectional,utility_guard_plus_mechanism,0.7609766050620067,0.757162707264209,0.73,True
acs_intersectional_age_race,acs_employment,MD,7,acs_intersectional_age_race,r4_r1plus,utility_guard_plus_marginal_mechanism,0.7588554446098694,0.7538131235320703,0.73,True
acs_intersectional_age_race,acs_employment,MD,7,acs_intersectional_age_race,no_effect,utility_only,0.7627587250164269,0.7578973663946509,0.73,True
acs_intersectional_age_race,acs_employment,MD,7,acs_intersectional_age_race,wrong_d3,utility_guard_plus_wrong_spec,0.7598357613387785,0.753446817168981,0.73,True
hmda_race,hmda,OH,8,oh_ladder,erm,utility_only,0.8595954269301843,0.8606739012121623,0.84,True
hmda_race,hmda,OH,8,oh_ladder,blind,utility_only,0.8588947574192057,0.8590767418520333,0.84,True
hmda_race,hmda,OH,8,oh_ladder,reweight,utility_only,0.8490896825898404,0.8492327933105529,0.84,True
hmda_race,hmda,OH,8,oh_ladder,adv,utility_only,0.8592005551488714,0.8599175419370411,0.84,True
hmda_race,hmda,OH,8,oh_ladder,score_only,utility_guard_plus_score_control,0.8569240079679015,0.8571671676102163,0.84,True
hmda_race,hmda,OH,8,oh_ladder,proxy_effect,utility_guard_plus_mechanism,0.8540291996992235,0.8539514806646745,0.84,True
hmda_race,hmda,OH,8,oh_ladder,proxy_exhaustive,utility_guard_plus_mechanism,0.8546352852994026,0.8554356038906126,0.84,True
hmda_race,hmda,OH,8,oh_ladder,repair_main0,utility_guard_plus_mechanism,0.8580426985414216,0.8569369897345177,0.84,True
hmda_race,hmda,OH,8,oh_ladder,repair_full,utility_guard_plus_mechanism,0.849649047558574,0.847686318364697,0.84,True
hmda_race,hmda,OH,8,oh_ladder,wrong_spec,utility_guard_plus_wrong_spec,0.8405050858471155,0.8395239706083046,0.84,True
hmda_race,hmda,OH,8,repair_main05,repair_main05,utility_guard_plus_mechanism,0.8549244266122265,0.854477132486884,0.84,True
hmda_race,hmda,OH,8,no_interaction,no_interaction,utility_guard_plus_score_control,0.8532913334451138,0.8533901036005569,0.84,True
adult_gender,adult,-,8,adult_gender,erm,utility_only,0.902652049294919,0.909966322513694,0.895,True
adult_gender,adult,-,8,adult_gender,blind,utility_only,0.9017703337343534,0.9080970338556886,0.895,True
adult_gender,adult,-,8,adult_gender,reweight,utility_only,0.8978417907057712,0.9038335529938187,0.895,True
adult_gender,adult,-,8,adult_gender,adv,utility_only,0.9026420218500356,0.9099706169406554,0.895,True
adult_gender,adult,-,8,adult_gender,score_only,utility_guard_plus_score_control,0.8987742264817357,0.9066357157590259,0.895,True
adult_gender,adult,-,8,adult_gender,repair_direct,utility_guard_plus_mechanism,0.895770073953572,0.902898384154653,0.895,True
adult_gender,adult,-,8,adult_gender,wrong_spec,utility_guard_plus_wrong_spec,0.8965822969891315,0.9064520060743523,0.895,True
adult_gender,adult,-,8,no_interaction,no_interaction,utility_guard_plus_score_control,0.8963763845744317,0.9046243504105539,0.895,True
acs_age,acs_employment,MD,8,acs_age,erm,utility_only,0.7658024118738405,0.750561589271091,0.748,True
acs_age,acs_employment,MD,8,acs_age,blind,utility_only,0.7526848370927319,0.7358724827115635,0.748,True
acs_age,acs_employment,MD,8,acs_age,reweight,utility_only,0.75896242228949,0.7421113642051512,0.748,True
acs_age,acs_employment,MD,8,acs_age,adv,utility_only,0.763601129446994,0.7485374878917326,0.748,True
acs_age,acs_employment,MD,8,acs_age,score_only,utility_guard_plus_score_control,0.7564112391368031,0.7412242636955925,0.748,True
acs_age,acs_employment,MD,8,acs_age,proxy_exhaustive,utility_guard_plus_mechanism,0.7483770302379325,0.7340052784814552,0.748,True
acs_age,acs_employment,MD,8,acs_age,repair_direct,utility_guard_plus_mechanism,0.7480498323731406,0.7338410811293739,0.748,True
acs_age,acs_employment,MD,8,acs_age,wrong_spec,utility_guard_plus_wrong_spec,0.7578955098785927,0.7404477646916239,0.748,True
acs_age,acs_employment,MD,8,no_interaction,no_interaction,utility_guard_plus_score_control,0.7501076961885231,0.7341202509548848,0.748,True
acs_intersectional_age_race,acs_employment,MD,8,acs_intersectional_age_race,erm,utility_only,0.75792799574146,0.7568428542778912,0.73,True
acs_intersectional_age_race,acs_employment,MD,8,acs_intersectional_age_race,blind,utility_only,0.7433608987848188,0.7434622938320791,0.73,True
acs_intersectional_age_race,acs_employment,MD,8,acs_intersectional_age_race,reweight,utility_only,0.7490808685924362,0.7482735071919416,0.73,True
acs_intersectional_age_race,acs_employment,MD,8,acs_intersectional_age_race,adv,utility_only,0.7568413194819885,0.754568626751649,0.73,True
acs_intersectional_age_race,acs_employment,MD,8,acs_intersectional_age_race,r1_joint_marginal,utility_guard_plus_marginal_mechanism,0.7529731803475035,0.7491033825893094,0.73,True
acs_intersectional_age_race,acs_employment,MD,8,acs_intersectional_age_race,r3_intersectional,utility_guard_plus_mechanism,0.7558213908458027,0.7556110358489099,0.73,True
acs_intersectional_age_race,acs_employment,MD,8,acs_intersectional_age_race,r4_r1plus,utility_guard_plus_marginal_mechanism,0.7518499072603115,0.7496392773971141,0.73,True
acs_intersectional_age_race,acs_employment,MD,8,acs_intersectional_age_race,no_effect,utility_only,0.7559665305375576,0.7543443993131098,0.73,True
acs_intersectional_age_race,acs_employment,MD,8,acs_intersectional_age_race,wrong_d3,utility_guard_plus_wrong_spec,0.7550241622237563,0.7534136361855726,0.73,True
hmda_race,hmda,OH,9,oh_ladder,erm,utility_only,0.8603629615725408,0.8575273071784763,0.84,True
hmda_race,hmda,OH,9,oh_ladder,blind,utility_only,0.8609013892951849,0.8573905224893668,0.84,True
hmda_race,hmda,OH,9,oh_ladder,reweight,utility_only,0.8519702706326254,0.8496946855124479,0.84,True
hmda_race,hmda,OH,9,oh_ladder,adv,utility_only,0.8604803809464351,0.8570048881760501,0.84,True
hmda_race,hmda,OH,9,oh_ladder,score_only,utility_guard_plus_score_control,0.857668500486441,0.8543011972184662,0.84,True
hmda_race,hmda,OH,9,oh_ladder,proxy_effect,utility_guard_plus_mechanism,0.8572690985708816,0.8543427674920338,0.84,True
hmda_race,hmda,OH,9,oh_ladder,proxy_exhaustive,utility_guard_plus_mechanism,0.8569773701719783,0.8550575823266221,0.84,True
hmda_race,hmda,OH,9,oh_ladder,repair_main0,utility_guard_plus_mechanism,0.857870350059667,0.8550855109125997,0.84,True
hmda_race,hmda,OH,9,oh_ladder,repair_full,utility_guard_plus_mechanism,0.8504602029215411,0.8474525872165695,0.84,True
hmda_race,hmda,OH,9,oh_ladder,wrong_spec,utility_guard_plus_wrong_spec,0.8426287347099741,0.8392073818462801,0.84,True
hmda_race,hmda,OH,9,repair_main05,repair_main05,utility_guard_plus_mechanism,0.8553076838422569,0.8524597293126043,0.84,True
hmda_race,hmda,OH,9,no_interaction,no_interaction,utility_guard_plus_score_control,0.8564188088838313,0.853284824757672,0.84,True
adult_gender,adult,-,9,adult_gender,erm,utility_only,0.908601355663909,0.9053445028646778,0.895,True
adult_gender,adult,-,9,adult_gender,blind,utility_only,0.9080777131642396,0.9042201169841243,0.895,True
adult_gender,adult,-,9,adult_gender,reweight,utility_only,0.8954912876661729,0.8920032918257844,0.895,True
adult_gender,adult,-,9,adult_gender,adv,utility_only,0.9081548428711047,0.904366258628356,0.895,True
adult_gender,adult,-,9,adult_gender,score_only,utility_guard_plus_score_control,0.9026101905424404,0.8997529950513777,0.895,True
adult_gender,adult,-,9,adult_gender,repair_direct,utility_guard_plus_mechanism,0.8974395269284701,0.8936906082390319,0.895,True
adult_gender,adult,-,9,adult_gender,wrong_spec,utility_guard_plus_wrong_spec,0.9048096989178056,0.9013861885721561,0.895,True
adult_gender,adult,-,9,no_interaction,no_interaction,utility_guard_plus_score_control,0.8999569985851975,0.8975579528001172,0.895,True
acs_age,acs_employment,MD,9,acs_age,erm,utility_only,0.7621171435081209,0.7531266379687074,0.748,True
acs_age,acs_employment,MD,9,acs_age,blind,utility_only,0.7480022702861049,0.7414180508980212,0.748,True
acs_age,acs_employment,MD,9,acs_age,reweight,utility_only,0.7568289229567424,0.74597843497199,0.748,True
acs_age,acs_employment,MD,9,acs_age,adv,utility_only,0.7618591527520099,0.7528780878027204,0.748,True
acs_age,acs_employment,MD,9,acs_age,score_only,utility_guard_plus_score_control,0.7540971747550695,0.7441725158302267,0.748,True
acs_age,acs_employment,MD,9,acs_age,proxy_exhaustive,utility_guard_plus_mechanism,0.7486057676659181,0.7375130144995301,0.748,True
acs_age,acs_employment,MD,9,acs_age,repair_direct,utility_guard_plus_mechanism,0.748491968557758,0.7370655509698788,0.748,True
acs_age,acs_employment,MD,9,acs_age,wrong_spec,utility_guard_plus_wrong_spec,0.7548473863229502,0.7427969653857793,0.748,True
acs_age,acs_employment,MD,9,no_interaction,no_interaction,utility_guard_plus_score_control,0.7534715034339095,0.74462487667463,0.748,True
acs_intersectional_age_race,acs_employment,MD,9,acs_intersectional_age_race,erm,utility_only,0.7610815090369213,0.7626142112836393,0.73,True
acs_intersectional_age_race,acs_employment,MD,9,acs_intersectional_age_race,blind,utility_only,0.7318359651165693,0.7354807325191761,0.73,True
acs_intersectional_age_race,acs_employment,MD,9,acs_intersectional_age_race,reweight,utility_only,0.7496948531552288,0.7511804536819784,0.73,True
acs_intersectional_age_race,acs_employment,MD,9,acs_intersectional_age_race,adv,utility_only,0.7597725486363524,0.7606580242142245,0.73,True
acs_intersectional_age_race,acs_employment,MD,9,acs_intersectional_age_race,r1_joint_marginal,utility_guard_plus_marginal_mechanism,0.7549617292832844,0.7534445076555983,0.73,True
acs_intersectional_age_race,acs_employment,MD,9,acs_intersectional_age_race,r3_intersectional,utility_guard_plus_mechanism,0.7593219501950446,0.7600400101267777,0.73,True
acs_intersectional_age_race,acs_employment,MD,9,acs_intersectional_age_race,r4_r1plus,utility_guard_plus_marginal_mechanism,0.7520873187833219,0.749421510749177,0.73,True
acs_intersectional_age_race,acs_employment,MD,9,acs_intersectional_age_race,no_effect,utility_only,0.759868719277379,0.7589256260681498,0.73,True
acs_intersectional_age_race,acs_employment,MD,9,acs_intersectional_age_race,wrong_d3,utility_guard_plus_wrong_spec,0.7536964355521546,0.7512699692513142,0.73,True
