experiment,dataset,state,model,metric_group,metric,n,mean,std,direction
hmda_race,hmda,MD,wrong_spec,behavior,eod_gap,10,0.10491664669694546,0.02634428049054153,lower
hmda_race,hmda,MD,wrong_spec,behavior,eodds_max_gap,10,0.2501246100721145,0.03913612822911013,lower
hmda_race,hmda,MD,wrong_spec,behavior,fpr_gap,10,0.2501246100721145,0.03913612822911013,lower
hmda_race,hmda,MD,wrong_spec,mechanism,boundary_proxy_effect_gap_max,10,0.8748953640460968,0.1515404337295017,lower
hmda_race,hmda,MD,wrong_spec,mechanism,boundary_proxy_effect_gap_mean,10,0.6259323239326477,0.07710851058579972,lower
hmda_race,hmda,MD,wrong_spec,mechanism,boundary_proxy_score_gap_cond_mean,10,0.11572175361216068,0.042019063778588314,lower
hmda_race,hmda,MD,wrong_spec,mechanism,cf_abs_prob_mean,10,0.12962587624788285,0.025302421202057016,lower
hmda_race,hmda,MD,wrong_spec,mechanism,cf_flip_rate,10,0.13343505859375,0.038807884738424475,lower
hmda_race,hmda,MD,wrong_spec,mechanism,higher_order_boundary_proxy_gap_scope_max,10,0.26748029291629793,0.08491031920474136,lower
hmda_race,hmda,MD,wrong_spec,mechanism,higher_order_boundary_proxy_gap_scope_mean,10,0.07619788758456707,0.01471960102097144,lower
hmda_race,hmda,MD,wrong_spec,mechanism,main_abs_logit_mean,10,0.9478852570056915,0.16401455623723377,lower
hmda_race,hmda,MD,wrong_spec,mechanism,pair_abs_max,10,1.6389718294143676,0.194309800661513,lower
hmda_race,hmda,MD,wrong_spec,mechanism,pair_abs_mean,10,0.6183004379272461,0.0672381661431456,lower
hmda_race,hmda,MD,wrong_spec,mechanism,pair_abs_q95,10,0.9871015471220016,0.11630490311579413,lower
hmda_race,hmda,MD,wrong_spec,mechanism,proxy_effect_gap_max,10,0.7994469702243805,0.1374844117344627,lower
hmda_race,hmda,MD,wrong_spec,mechanism,proxy_effect_gap_mean,10,0.5858131289482117,0.062127762789230316,lower
hmda_race,hmda,MD,wrong_spec,mechanism,proxy_score_gap_cond_mean,10,1.032973712682724,0.11761075374705225,lower
hmda_race,hmda,OH,adv,behavior,accuracy,10,0.8760328973829106,0.0007555824554831126,higher
hmda_race,hmda,OH,adv,behavior,aod_gap,10,0.08003438383542603,0.014294516953289779,lower
hmda_race,hmda,OH,adv,behavior,auc,10,0.8590308243092597,0.0014752505983619566,higher
hmda_race,hmda,OH,adv,behavior,dp_gap,10,0.13316879272460938,0.01203273375737233,lower
hmda_race,hmda,OH,adv,behavior,eod_gap,10,0.04001418491307194,0.010274562581915371,lower
hmda_race,hmda,OH,adv,behavior,eodds_max_gap,10,0.12005458275778012,0.02073566715190248,lower
hmda_race,hmda,OH,adv,behavior,fpr_gap,10,0.12005458275778012,0.02073566715190248,lower
hmda_race,hmda,OH,adv,mechanism,boundary_proxy_effect_gap_max,10,0.48382810652256014,0.17827864988923658,lower
hmda_race,hmda,OH,adv,mechanism,boundary_proxy_effect_gap_mean,10,0.2158914402127266,0.06251957467769671,lower
hmda_race,hmda,OH,adv,mechanism,boundary_proxy_score_gap_cond_mean,10,0.052278263680636886,0.028969003273485953,lower
hmda_race,hmda,OH,adv,mechanism,cf_abs_prob_mean,10,0.04656514376401901,0.0054427477994984765,lower
hmda_race,hmda,OH,adv,mechanism,cf_flip_rate,10,0.03309326171875,0.006213593411609869,lower
hmda_race,hmda,OH,adv,mechanism,higher_order_boundary_proxy_gap_scope_max,10,0.7183512508869171,0.13492967106777715,lower
hmda_race,hmda,OH,adv,mechanism,higher_order_boundary_proxy_gap_scope_mean,10,0.18792660385370255,0.050173961865180944,lower
hmda_race,hmda,OH,adv,mechanism,main_abs_logit_mean,10,0.4337132960557938,0.04692190540288918,lower
hmda_race,hmda,OH,adv,mechanism,pair_abs_max,10,2.566286015510559,0.4914200453055015,lower
hmda_race,hmda,OH,adv,mechanism,pair_abs_mean,10,0.27973461896181107,0.04129175575017359,lower
hmda_race,hmda,OH,adv,mechanism,pair_abs_q95,10,0.7968486413359641,0.13104890021672067,lower
hmda_race,hmda,OH,adv,mechanism,proxy_effect_gap_max,10,0.6407001405954361,0.10190337883935627,lower
hmda_race,hmda,OH,adv,mechanism,proxy_effect_gap_mean,10,0.2864168852567673,0.03956957534663669,lower
hmda_race,hmda,OH,adv,mechanism,proxy_score_gap_cond_mean,10,0.5471238747239113,0.10396668033323073,lower
hmda_race,hmda,OH,blind,behavior,accuracy,10,0.8760287366683772,0.0008127059898949729,higher
hmda_race,hmda,OH,blind,behavior,aod_gap,10,0.05624547958772559,0.012283880526654536,lower
hmda_race,hmda,OH,blind,behavior,auc,10,0.8583878981359645,0.001128234451477962,higher
hmda_race,hmda,OH,blind,behavior,dp_gap,10,0.11329895853996277,0.010891925133695636,lower
hmda_race,hmda,OH,blind,behavior,eod_gap,10,0.027548995252480512,0.007703672357144948,lower
hmda_race,hmda,OH,blind,behavior,eodds_max_gap,10,0.08494196392297068,0.01837193144302441,lower
hmda_race,hmda,OH,blind,behavior,fpr_gap,10,0.08494196392297068,0.01837193144302441,lower
hmda_race,hmda,OH,blind,mechanism,boundary_proxy_effect_gap_max,10,0.5010632872581482,0.11204972900731092,lower
hmda_race,hmda,OH,blind,mechanism,boundary_proxy_effect_gap_mean,10,0.2318702295422554,0.05765140966527493,lower
hmda_race,hmda,OH,blind,mechanism,boundary_proxy_score_gap_cond_mean,10,0.06668818402104079,0.027510011169798298,lower
hmda_race,hmda,OH,blind,mechanism,cf_abs_prob_mean,10,0.0,0.0,lower
hmda_race,hmda,OH,blind,mechanism,cf_flip_rate,10,0.0,0.0,lower
hmda_race,hmda,OH,blind,mechanism,higher_order_boundary_proxy_gap_scope_max,10,0.7279019147157669,0.1858010813228526,lower
hmda_race,hmda,OH,blind,mechanism,higher_order_boundary_proxy_gap_scope_mean,10,0.16855130568146706,0.02923365372963533,lower
hmda_race,hmda,OH,blind,mechanism,main_abs_logit_mean,10,0.0,0.0,lower
hmda_race,hmda,OH,blind,mechanism,pair_abs_max,10,0.0,0.0,lower
hmda_race,hmda,OH,blind,mechanism,pair_abs_mean,10,0.0,0.0,lower
hmda_race,hmda,OH,blind,mechanism,pair_abs_q95,10,0.0,0.0,lower
hmda_race,hmda,OH,blind,mechanism,proxy_effect_gap_max,10,0.5404549241065979,0.12387098339529092,lower
hmda_race,hmda,OH,blind,mechanism,proxy_effect_gap_mean,10,0.2542024880647659,0.0394622046805158,lower
hmda_race,hmda,OH,blind,mechanism,proxy_score_gap_cond_mean,10,0.41818425953388216,0.14050111219155437,lower
hmda_race,hmda,OH,erm,behavior,accuracy,10,0.876103629529978,0.0008324266601211129,higher
hmda_race,hmda,OH,erm,behavior,aod_gap,10,0.08909776136093762,0.015022459680305045,lower
hmda_race,hmda,OH,erm,behavior,auc,10,0.8593640791306697,0.0013791847414520494,higher
hmda_race,hmda,OH,erm,behavior,dp_gap,10,0.14006708860397338,0.01245778227528315,lower
hmda_race,hmda,OH,erm,behavior,eod_gap,10,0.04486447128773206,0.009637591399090333,lower
hmda_race,hmda,OH,erm,behavior,eodds_max_gap,10,0.13333105143414317,0.023617242555849377,lower
hmda_race,hmda,OH,erm,behavior,fpr_gap,10,0.13333105143414317,0.023617242555849377,lower
hmda_race,hmda,OH,erm,mechanism,boundary_proxy_effect_gap_max,10,0.5708636105060577,0.1109983328709189,lower
hmda_race,hmda,OH,erm,mechanism,boundary_proxy_effect_gap_mean,10,0.2666804984211922,0.046069092274514674,lower
hmda_race,hmda,OH,erm,mechanism,boundary_proxy_score_gap_cond_mean,10,0.04550247248262167,0.029961903720577412,lower
hmda_race,hmda,OH,erm,mechanism,cf_abs_prob_mean,10,0.06788214854896069,0.00806323976375397,lower
hmda_race,hmda,OH,erm,mechanism,cf_flip_rate,10,0.03802490234375,0.006306375455369815,lower
hmda_race,hmda,OH,erm,mechanism,higher_order_boundary_proxy_gap_scope_max,10,0.6700104027986526,0.17629894506337096,lower
hmda_race,hmda,OH,erm,mechanism,higher_order_boundary_proxy_gap_scope_mean,10,0.15703095197677613,0.017532639820655792,lower
hmda_race,hmda,OH,erm,mechanism,main_abs_logit_mean,10,0.6825317323207856,0.06880387373662462,lower
hmda_race,hmda,OH,erm,mechanism,pair_abs_max,10,2.275725245475769,0.3848797879258654,lower
hmda_race,hmda,OH,erm,mechanism,pair_abs_mean,10,0.28374853134155276,0.04173759108366767,lower
hmda_race,hmda,OH,erm,mechanism,pair_abs_q95,10,0.8082862412929533,0.12785299369920486,lower
hmda_race,hmda,OH,erm,mechanism,proxy_effect_gap_max,10,0.7283956706523895,0.1021691136230407,lower
hmda_race,hmda,OH,erm,mechanism,proxy_effect_gap_mean,10,0.32039931118488313,0.03255195583054375,lower
hmda_race,hmda,OH,erm,mechanism,proxy_score_gap_cond_mean,10,0.7807043462991714,0.14005648888441624,lower
hmda_race,hmda,OH,fairsmote,behavior,accuracy,10,0.8064976491962886,0.018869981346983384,higher
hmda_race,hmda,OH,fairsmote,behavior,aod_gap,10,0.025818819275279195,0.020264062536891236,lower
hmda_race,hmda,OH,fairsmote,behavior,auc,10,0.8413157051861245,0.0030542210811951107,higher
hmda_race,hmda,OH,fairsmote,behavior,dp_gap,10,0.06604583263397217,0.03028620972633013,lower
hmda_race,hmda,OH,fairsmote,behavior,eod_gap,10,0.025498530725743252,0.02079472152303547,lower
hmda_race,hmda,OH,fairsmote,behavior,eodds_max_gap,10,0.030200391103604774,0.021920093331913408,lower
hmda_race,hmda,OH,fairsmote,behavior,fpr_gap,10,0.026139107824815138,0.0214424619705765,lower
hmda_race,hmda,OH,fairsmote,mechanism,boundary_proxy_effect_gap_max,10,1.007733565568924,0.12573220033204585,lower
hmda_race,hmda,OH,fairsmote,mechanism,boundary_proxy_effect_gap_mean,10,0.4649903059005737,0.09069939322650983,lower
hmda_race,hmda,OH,fairsmote,mechanism,boundary_proxy_score_gap_cond_mean,10,0.03575218478217721,0.022378841507122875,lower
hmda_race,hmda,OH,fairsmote,mechanism,cf_abs_prob_mean,10,0.08705824539065361,0.016420518282469824,lower
hmda_race,hmda,OH,fairsmote,mechanism,cf_flip_rate,10,0.10162353515625,0.016937668254058822,lower
hmda_race,hmda,OH,fairsmote,mechanism,higher_order_boundary_proxy_gap_scope_max,10,0.9789885580539703,0.4358694972251192,lower
hmda_race,hmda,OH,fairsmote,mechanism,higher_order_boundary_proxy_gap_scope_mean,10,0.30044792145490645,0.12873145430635685,lower
hmda_race,hmda,OH,fairsmote,mechanism,main_abs_logit_mean,10,0.6243112683296204,0.17639435521339436,lower
hmda_race,hmda,OH,fairsmote,mechanism,pair_abs_max,10,3.8757856369018553,1.3652260583990896,lower
hmda_race,hmda,OH,fairsmote,mechanism,pair_abs_mean,10,0.5899450421333313,0.19110607227739762,lower
hmda_race,hmda,OH,fairsmote,mechanism,pair_abs_q95,10,1.6235522556304929,0.4689251113835639,lower
hmda_race,hmda,OH,fairsmote,mechanism,proxy_effect_gap_max,10,1.0509192943572998,0.12947204224140837,lower
hmda_race,hmda,OH,fairsmote,mechanism,proxy_effect_gap_mean,10,0.4834354430437088,0.05914081193751559,lower
hmda_race,hmda,OH,fairsmote,mechanism,proxy_score_gap_cond_mean,10,0.25417653620243075,0.13579156261146808,lower
hmda_race,hmda,OH,no_interaction,behavior,accuracy,10,0.8708555815985465,0.0022001676491875052,higher
hmda_race,hmda,OH,no_interaction,behavior,aod_gap,10,0.006205673626280062,0.004435640110120948,lower
hmda_race,hmda,OH,no_interaction,behavior,auc,10,0.8520829648332929,0.0030105564122015955,higher
hmda_race,hmda,OH,no_interaction,behavior,dp_gap,10,0.05546834468841553,0.0055657244853951175,lower
hmda_race,hmda,OH,no_interaction,behavior,eod_gap,10,0.0031398960459297466,0.0031252735601648976,lower
hmda_race,hmda,OH,no_interaction,behavior,eodds_max_gap,10,0.010023849859584622,0.006972822153949026,lower
hmda_race,hmda,OH,no_interaction,behavior,fpr_gap,10,0.009271451206630376,0.007545665626988419,lower
hmda_race,hmda,OH,no_interaction,mechanism,boundary_proxy_effect_gap_max,10,0.45317565500736234,0.06426780774452841,lower
hmda_race,hmda,OH,no_interaction,mechanism,boundary_proxy_effect_gap_mean,10,0.20286621004343033,0.019396247948275925,lower
hmda_race,hmda,OH,no_interaction,mechanism,boundary_proxy_score_gap_cond_mean,10,0.061774498969316485,0.017097629185782767,lower
hmda_race,hmda,OH,no_interaction,mechanism,cf_abs_prob_mean,10,0.01849245298653841,0.0022194486443339865,lower
hmda_race,hmda,OH,no_interaction,mechanism,cf_flip_rate,10,0.01072998046875,0.0026297583368181756,lower
hmda_race,hmda,OH,no_interaction,mechanism,higher_order_boundary_proxy_gap_scope_max,10,0.4001310870051384,0.11461717098673076,lower
hmda_race,hmda,OH,no_interaction,mechanism,higher_order_boundary_proxy_gap_scope_mean,10,0.08214537948369979,0.009507661448260905,lower
hmda_race,hmda,OH,no_interaction,mechanism,main_abs_logit_mean,10,0.17749156355857848,0.020747249228021424,lower
hmda_race,hmda,OH,no_interaction,mechanism,pair_abs_max,10,1.2095005810260773,0.338038681022192,lower
hmda_race,hmda,OH,no_interaction,mechanism,pair_abs_mean,10,0.13423266410827636,0.02089186863289882,lower
hmda_race,hmda,OH,no_interaction,mechanism,pair_abs_q95,10,0.4172804160416126,0.0806644708963302,lower
hmda_race,hmda,OH,no_interaction,mechanism,proxy_effect_gap_max,10,0.6069285541772842,0.06979175134334085,lower
hmda_race,hmda,OH,no_interaction,mechanism,proxy_effect_gap_mean,10,0.22727347016334534,0.01940986174181023,lower
hmda_race,hmda,OH,no_interaction,mechanism,proxy_score_gap_cond_mean,10,0.09727203608490527,0.04376510016837241,lower
hmda_race,hmda,OH,proxy_effect,behavior,accuracy,10,0.8728596590987893,0.002326675432434116,higher
hmda_race,hmda,OH,proxy_effect,behavior,aod_gap,10,0.028113450332184556,0.016346666056052124,lower
hmda_race,hmda,OH,proxy_effect,behavior,auc,10,0.8531720850268015,0.0038327133612436476,higher
hmda_race,hmda,OH,proxy_effect,behavior,dp_gap,10,0.08448015451431275,0.016363437296659258,lower
hmda_race,hmda,OH,proxy_effect,behavior,eod_gap,10,0.010059313112569324,0.011090129970181033,lower
hmda_race,hmda,OH,proxy_effect,behavior,eodds_max_gap,10,0.0463148182626233,0.024091728031532686,lower
hmda_race,hmda,OH,proxy_effect,behavior,fpr_gap,10,0.04616758755179979,0.024380059093251208,lower
hmda_race,hmda,OH,proxy_effect,mechanism,boundary_proxy_effect_gap_max,10,0.1485665075480938,0.04067540637758038,lower
hmda_race,hmda,OH,proxy_effect,mechanism,boundary_proxy_effect_gap_mean,10,0.07907245680689812,0.01728143092974582,lower
hmda_race,hmda,OH,proxy_effect,mechanism,boundary_proxy_score_gap_cond_mean,10,0.055063226260244846,0.022945658144546077,lower
hmda_race,hmda,OH,proxy_effect,mechanism,cf_abs_prob_mean,10,0.023379810713231565,0.002627574101071176,lower
hmda_race,hmda,OH,proxy_effect,mechanism,cf_flip_rate,10,0.0130615234375,0.0021942494730977802,lower
hmda_race,hmda,OH,proxy_effect,mechanism,higher_order_boundary_proxy_gap_scope_max,10,0.3146671041846275,0.10660247782486479,lower
hmda_race,hmda,OH,proxy_effect,mechanism,higher_order_boundary_proxy_gap_scope_mean,10,0.08391972295939923,0.01667787714374636,lower
hmda_race,hmda,OH,proxy_effect,mechanism,main_abs_logit_mean,10,0.2628122478723526,0.026776327893487897,lower
hmda_race,hmda,OH,proxy_effect,mechanism,pair_abs_max,10,1.2750829458236694,0.3157222791499556,lower
hmda_race,hmda,OH,proxy_effect,mechanism,pair_abs_mean,10,0.16174477636814116,0.022553204236500264,lower
hmda_race,hmda,OH,proxy_effect,mechanism,pair_abs_q95,10,0.47548495739698404,0.0611975667663227,lower
hmda_race,hmda,OH,proxy_effect,mechanism,proxy_effect_gap_max,10,0.084368497133255,0.02682336305276019,lower
hmda_race,hmda,OH,proxy_effect,mechanism,proxy_effect_gap_mean,10,0.03374235965311527,0.006861056109702526,lower
hmda_race,hmda,OH,proxy_effect,mechanism,proxy_score_gap_cond_mean,10,0.10532032288610935,0.058935167925765516,lower
hmda_race,hmda,OH,proxy_exhaustive,behavior,accuracy,10,0.8743963496664494,0.0016814971707345384,higher
hmda_race,hmda,OH,proxy_exhaustive,behavior,aod_gap,10,0.029990783817019546,0.00846126672799231,lower
hmda_race,hmda,OH,proxy_exhaustive,behavior,auc,10,0.8550519900896606,0.002001184299170695,higher
hmda_race,hmda,OH,proxy_exhaustive,behavior,dp_gap,10,0.09001823663711547,0.008250434390829307,lower
hmda_race,hmda,OH,proxy_exhaustive,behavior,eod_gap,10,0.012105419913229786,0.0068093176432028005,lower
hmda_race,hmda,OH,proxy_exhaustive,behavior,eodds_max_gap,10,0.0478761477208093,0.013505721643028712,lower
hmda_race,hmda,OH,proxy_exhaustive,behavior,fpr_gap,10,0.0478761477208093,0.013505721643028712,lower
hmda_race,hmda,OH,proxy_exhaustive,mechanism,boundary_proxy_effect_gap_max,10,0.15562216117978095,0.034392713818489774,lower
hmda_race,hmda,OH,proxy_exhaustive,mechanism,boundary_proxy_effect_gap_mean,10,0.07903104834258556,0.016389169960860695,lower
hmda_race,hmda,OH,proxy_exhaustive,mechanism,boundary_proxy_score_gap_cond_mean,10,0.05138330794870853,0.04132484986920888,lower
hmda_race,hmda,OH,proxy_exhaustive,mechanism,cf_abs_prob_mean,10,0.003016911167651415,0.001591930583631643,lower
hmda_race,hmda,OH,proxy_exhaustive,mechanism,cf_flip_rate,10,0.00181884765625,0.0008024311384984559,lower
hmda_race,hmda,OH,proxy_exhaustive,mechanism,higher_order_boundary_proxy_gap_scope_max,10,0.3086923822760582,0.0999274547290704,lower
hmda_race,hmda,OH,proxy_exhaustive,mechanism,higher_order_boundary_proxy_gap_scope_mean,10,0.08240947239100933,0.019433777079950622,lower
hmda_race,hmda,OH,proxy_exhaustive,mechanism,main_abs_logit_mean,10,0.030904371943324804,0.01696378415683488,lower
hmda_race,hmda,OH,proxy_exhaustive,mechanism,pair_abs_max,10,0.056971457600593564,0.010925883944256781,lower
hmda_race,hmda,OH,proxy_exhaustive,mechanism,pair_abs_mean,10,0.005644910456612706,0.0014517709729475632,lower
hmda_race,hmda,OH,proxy_exhaustive,mechanism,pair_abs_q95,10,0.017911629267036912,0.006080741731490276,lower
hmda_race,hmda,OH,proxy_exhaustive,mechanism,proxy_effect_gap_max,10,0.06804805397987365,0.027673172832052263,lower
hmda_race,hmda,OH,proxy_exhaustive,mechanism,proxy_effect_gap_mean,10,0.031585193052887914,0.0072902992912066466,lower
hmda_race,hmda,OH,proxy_exhaustive,mechanism,proxy_score_gap_cond_mean,10,0.10114014856517314,0.04325532117518405,lower
hmda_race,hmda,OH,repair_full,behavior,accuracy,10,0.8667517301637935,0.002573464963206639,higher
hmda_race,hmda,OH,repair_full,behavior,aod_gap,10,0.003568069157115433,0.0029690918038421618,lower
hmda_race,hmda,OH,repair_full,behavior,auc,10,0.8483731760739549,0.002681482098137144,higher
hmda_race,hmda,OH,repair_full,behavior,dp_gap,10,0.05266382694244385,0.003975434166332945,lower
hmda_race,hmda,OH,repair_full,behavior,eod_gap,10,0.002163216399873202,0.0014629115087255212,lower
hmda_race,hmda,OH,repair_full,behavior,eodds_max_gap,10,0.005537958660294706,0.00541548673443102,lower
hmda_race,hmda,OH,repair_full,behavior,fpr_gap,10,0.004972921914357664,0.005839418590265442,lower
hmda_race,hmda,OH,repair_full,mechanism,boundary_proxy_effect_gap_max,10,0.08795448690652848,0.03391097026261919,lower
hmda_race,hmda,OH,repair_full,mechanism,boundary_proxy_effect_gap_mean,10,0.0364143792539835,0.00846245193287812,lower
hmda_race,hmda,OH,repair_full,mechanism,boundary_proxy_score_gap_cond_mean,10,0.04950129985809326,0.030192870516326898,lower
hmda_race,hmda,OH,repair_full,mechanism,cf_abs_prob_mean,10,0.009105239110067487,0.001183075947400773,lower
hmda_race,hmda,OH,repair_full,mechanism,cf_flip_rate,10,0.00341796875,0.0012368720828101127,lower
hmda_race,hmda,OH,repair_full,mechanism,higher_order_boundary_proxy_gap_scope_max,10,0.1124061517417431,0.031566796479351546,lower
hmda_race,hmda,OH,repair_full,mechanism,higher_order_boundary_proxy_gap_scope_mean,10,0.02752659060060978,0.006906315048019847,lower
hmda_race,hmda,OH,repair_full,mechanism,main_abs_logit_mean,10,0.07346128784120083,0.008967932958251847,lower
hmda_race,hmda,OH,repair_full,mechanism,pair_abs_max,10,0.06446784473955632,0.012751810048818563,lower
hmda_race,hmda,OH,repair_full,mechanism,pair_abs_mean,10,0.006480881199240685,0.0010019125351050523,lower
hmda_race,hmda,OH,repair_full,mechanism,pair_abs_q95,10,0.017461033202707765,0.0025061928559279548,lower
hmda_race,hmda,OH,repair_full,mechanism,proxy_effect_gap_max,10,0.0300615381449461,0.014591115579808111,lower
hmda_race,hmda,OH,repair_full,mechanism,proxy_effect_gap_mean,10,0.015693407459184527,0.005655376221758935,lower
hmda_race,hmda,OH,repair_full,mechanism,proxy_score_gap_cond_mean,10,0.06756655797362328,0.035930596354085555,lower
hmda_race,hmda,OH,repair_main0,behavior,accuracy,10,0.8713701232958406,0.002600151309964859,higher
hmda_race,hmda,OH,repair_main0,behavior,aod_gap,10,0.00746715627033302,0.0036702510431738922,lower
hmda_race,hmda,OH,repair_main0,behavior,auc,10,0.8545748982836556,0.0033872370363128954,higher
hmda_race,hmda,OH,repair_main0,behavior,dp_gap,10,0.06006722450256348,0.006003063255140319,lower
hmda_race,hmda,OH,repair_main0,behavior,eod_gap,10,0.0019518838415517048,0.001400257275145786,lower
hmda_race,hmda,OH,repair_main0,behavior,eodds_max_gap,10,0.012982428699114335,0.007693990898023497,lower
hmda_race,hmda,OH,repair_main0,behavior,fpr_gap,10,0.012982428699114335,0.007693990898023497,lower
hmda_race,hmda,OH,repair_main0,mechanism,boundary_proxy_effect_gap_max,10,0.11071710586547852,0.03338130338760753,lower
hmda_race,hmda,OH,repair_main0,mechanism,boundary_proxy_effect_gap_mean,10,0.04848599676042795,0.012552757087705917,lower
hmda_race,hmda,OH,repair_main0,mechanism,boundary_proxy_score_gap_cond_mean,10,0.056177807971835136,0.028953994626989735,lower
hmda_race,hmda,OH,repair_main0,mechanism,cf_abs_prob_mean,10,0.0033783294260501862,0.0023931948125955095,lower
hmda_race,hmda,OH,repair_main0,mechanism,cf_flip_rate,10,0.00135498046875,0.0010772508157737982,lower
hmda_race,hmda,OH,repair_main0,mechanism,higher_order_boundary_proxy_gap_scope_max,10,0.1737844690680504,0.02660946750153242,lower
hmda_race,hmda,OH,repair_main0,mechanism,higher_order_boundary_proxy_gap_scope_mean,10,0.04507717080414295,0.007693682473644471,lower
hmda_race,hmda,OH,repair_main0,mechanism,main_abs_logit_mean,10,0.032841586787253615,0.022010541765246878,lower
hmda_race,hmda,OH,repair_main0,mechanism,pair_abs_max,10,0.0522314578294754,0.01313721001121812,lower
hmda_race,hmda,OH,repair_main0,mechanism,pair_abs_mean,10,0.00492782958317548,0.0015850477512811638,lower
hmda_race,hmda,OH,repair_main0,mechanism,pair_abs_q95,10,0.014789374992251391,0.005090417539808229,lower
hmda_race,hmda,OH,repair_main0,mechanism,proxy_effect_gap_max,10,0.05519639179110527,0.01896010728457344,lower
hmda_race,hmda,OH,repair_main0,mechanism,proxy_effect_gap_mean,10,0.02346693053841591,0.007697809455124453,lower
hmda_race,hmda,OH,repair_main0,mechanism,proxy_score_gap_cond_mean,10,0.09758646981790661,0.04213436156729487,lower
hmda_race,hmda,OH,repair_main05,behavior,accuracy,10,0.8697141589115571,0.0020240576286290925,higher
hmda_race,hmda,OH,repair_main05,behavior,aod_gap,10,0.0047954831643091,0.0030232458861338984,lower
hmda_race,hmda,OH,repair_main05,behavior,auc,10,0.8518871592250592,0.0028660910834340477,higher
hmda_race,hmda,OH,repair_main05,behavior,dp_gap,10,0.05625351071357727,0.003273829203950816,lower
hmda_race,hmda,OH,repair_main05,behavior,eod_gap,10,0.0015699823357686383,0.0011429690930166718,lower
hmda_race,hmda,OH,repair_main05,behavior,eodds_max_gap,10,0.008174239292085838,0.005655984375577985,lower
hmda_race,hmda,OH,repair_main05,behavior,fpr_gap,10,0.008020983992849562,0.0058657185449983,lower
hmda_race,hmda,OH,repair_main05,mechanism,boundary_proxy_effect_gap_max,10,0.09877250492572784,0.03919010362462775,lower
hmda_race,hmda,OH,repair_main05,mechanism,boundary_proxy_effect_gap_mean,10,0.044782541878521445,0.012635603238123658,lower
hmda_race,hmda,OH,repair_main05,mechanism,boundary_proxy_score_gap_cond_mean,10,0.05274166166782379,0.0318821115473821,lower
hmda_race,hmda,OH,repair_main05,mechanism,cf_abs_prob_mean,10,0.0007113620435120538,0.00042098816008116985,lower
hmda_race,hmda,OH,repair_main05,mechanism,cf_flip_rate,10,0.00045166015625,0.0002444794740527311,lower
hmda_race,hmda,OH,repair_main05,mechanism,higher_order_boundary_proxy_gap_scope_max,10,0.17482301592826843,0.036970744927266735,lower
hmda_race,hmda,OH,repair_main05,mechanism,higher_order_boundary_proxy_gap_scope_mean,10,0.04199192952364683,0.005680954459767021,lower
hmda_race,hmda,OH,repair_main05,mechanism,main_abs_logit_mean,10,0.006196754542179406,0.0039368552343415535,lower
hmda_race,hmda,OH,repair_main05,mechanism,pair_abs_max,10,0.036902081966400144,0.015411024496655181,lower
hmda_race,hmda,OH,repair_main05,mechanism,pair_abs_mean,10,0.003572335571516305,0.0014268073420877865,lower
hmda_race,hmda,OH,repair_main05,mechanism,pair_abs_q95,10,0.011537922620773314,0.006010559201056065,lower
hmda_race,hmda,OH,repair_main05,mechanism,proxy_effect_gap_max,10,0.05564641170203686,0.017488340940613717,lower
hmda_race,hmda,OH,repair_main05,mechanism,proxy_effect_gap_mean,10,0.021429912373423576,0.005304025035005789,lower
hmda_race,hmda,OH,repair_main05,mechanism,proxy_score_gap_cond_mean,10,0.09081031130626797,0.04756763239267158,lower
hmda_race,hmda,OH,reweight,behavior,accuracy,10,0.8296866981956368,0.008237274164302933,higher
hmda_race,hmda,OH,reweight,behavior,aod_gap,10,0.021389768529756503,0.013357843881452596,lower
hmda_race,hmda,OH,reweight,behavior,auc,10,0.8500421472728521,0.0021309248314026487,higher
hmda_race,hmda,OH,reweight,behavior,dp_gap,10,0.09239981174468995,0.01933232431375356,lower
hmda_race,hmda,OH,reweight,behavior,eod_gap,10,0.015244252262243152,0.011317237572281506,lower
hmda_race,hmda,OH,reweight,behavior,eodds_max_gap,10,0.029203393954095054,0.01666862373254785,lower
hmda_race,hmda,OH,reweight,behavior,fpr_gap,10,0.027535284797269854,0.01820352749841882,lower
hmda_race,hmda,OH,reweight,mechanism,boundary_proxy_effect_gap_max,10,0.606808266043663,0.13760789812227125,lower
hmda_race,hmda,OH,reweight,mechanism,boundary_proxy_effect_gap_mean,10,0.25243185758590697,0.05236746588991599,lower
hmda_race,hmda,OH,reweight,mechanism,boundary_proxy_score_gap_cond_mean,10,0.05674579283222556,0.03053273869924974,lower
hmda_race,hmda,OH,reweight,mechanism,cf_abs_prob_mean,10,0.04587067179381847,0.013098531866812329,lower
hmda_race,hmda,OH,reweight,mechanism,cf_flip_rate,10,0.048486328125,0.01090263987546452,lower
hmda_race,hmda,OH,reweight,mechanism,higher_order_boundary_proxy_gap_scope_max,10,0.5662204593420028,0.19814614245294215,lower
hmda_race,hmda,OH,reweight,mechanism,higher_order_boundary_proxy_gap_scope_mean,10,0.14990996196866035,0.04281645676862595,lower
hmda_race,hmda,OH,reweight,mechanism,main_abs_logit_mean,10,0.3048061802983284,0.12030545325427747,lower
hmda_race,hmda,OH,reweight,mechanism,pair_abs_max,10,1.8276760578155518,0.9434814243720558,lower
