"source_state","target_state","metric","status","error"
"PA","PA","mechanism_boundary_proxy_effect_gap_cond__tract_to_msa_income_percentage","skipped","No finite values"
"PA","PA","mechanism_slice_proxy_score_gap_cond__loan_amount_low","skipped","No finite values"
"PA","PA","mechanism_slice_proxy_score_gap_cond__loan_amount_high","skipped","No finite values"
"PA","PA","mechanism_slice_proxy_score_gap_cond__loan_to_value_ratio_low","skipped","No finite values"
"PA","PA","mechanism_slice_proxy_score_gap_cond__loan_to_value_ratio_high","skipped","No finite values"
"PA","PA","mechanism_slice_proxy_score_gap_cond__property_value_low","skipped","No finite values"
"PA","PA","mechanism_slice_proxy_score_gap_cond__property_value_high","skipped","No finite values"
"PA","PA","mechanism_slice_proxy_score_gap_cond__income_low","skipped","No finite values"
"PA","PA","mechanism_slice_proxy_score_gap_cond__income_high","skipped","No finite values"
"PA","PA","mechanism_slice_proxy_score_gap_cond__debt_to_income_ratio_low","skipped","No finite values"
"PA","PA","mechanism_slice_proxy_score_gap_cond__debt_to_income_ratio_high","skipped","No finite values"
"PA","PA","mechanism_slice_proxy_score_gap_cond__tract_minority_population_percent_low","skipped","No finite values"
"PA","PA","mechanism_slice_proxy_score_gap_cond__tract_minority_population_percent_high","skipped","No finite values"
"PA","PA","mechanism_slice_proxy_score_gap_cond__tract_to_msa_income_percentage_low","skipped","No finite values"
"PA","PA","mechanism_slice_proxy_score_gap_cond__tract_to_msa_income_percentage_high","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_overall__loan_amount__by__loan_to_value_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y0__loan_amount__by__loan_to_value_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y1__loan_amount__by__loan_to_value_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_overall__loan_amount__by__loan_to_value_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y0__loan_amount__by__loan_to_value_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y1__loan_amount__by__loan_to_value_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_overall__loan_amount__by__property_value","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y0__loan_amount__by__property_value","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y1__loan_amount__by__property_value","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_overall__loan_amount__by__property_value","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y0__loan_amount__by__property_value","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y1__loan_amount__by__property_value","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_overall__loan_amount__by__income","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y0__loan_amount__by__income","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y1__loan_amount__by__income","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_overall__loan_amount__by__income","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y0__loan_amount__by__income","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y1__loan_amount__by__income","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_overall__loan_amount__by__debt_to_income_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y0__loan_amount__by__debt_to_income_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y1__loan_amount__by__debt_to_income_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_overall__loan_amount__by__debt_to_income_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y0__loan_amount__by__debt_to_income_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y1__loan_amount__by__debt_to_income_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_overall__loan_amount__by__tract_minority_population_percent","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y0__loan_amount__by__tract_minority_population_percent","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y1__loan_amount__by__tract_minority_population_percent","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_overall__loan_amount__by__tract_minority_population_percent","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y0__loan_amount__by__tract_minority_population_percent","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y1__loan_amount__by__tract_minority_population_percent","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_overall__loan_amount__by__tract_to_msa_income_percentage","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y0__loan_amount__by__tract_to_msa_income_percentage","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y1__loan_amount__by__tract_to_msa_income_percentage","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_overall__loan_amount__by__tract_to_msa_income_percentage","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y0__loan_amount__by__tract_to_msa_income_percentage","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y1__loan_amount__by__tract_to_msa_income_percentage","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_overall__loan_to_value_ratio__by__loan_amount","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y0__loan_to_value_ratio__by__loan_amount","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y1__loan_to_value_ratio__by__loan_amount","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_overall__loan_to_value_ratio__by__loan_amount","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y0__loan_to_value_ratio__by__loan_amount","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y1__loan_to_value_ratio__by__loan_amount","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_overall__loan_to_value_ratio__by__property_value","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y0__loan_to_value_ratio__by__property_value","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y1__loan_to_value_ratio__by__property_value","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_overall__loan_to_value_ratio__by__property_value","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y0__loan_to_value_ratio__by__property_value","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y1__loan_to_value_ratio__by__property_value","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_overall__loan_to_value_ratio__by__income","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y0__loan_to_value_ratio__by__income","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y1__loan_to_value_ratio__by__income","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_overall__loan_to_value_ratio__by__income","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y0__loan_to_value_ratio__by__income","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y1__loan_to_value_ratio__by__income","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_overall__loan_to_value_ratio__by__debt_to_income_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y0__loan_to_value_ratio__by__debt_to_income_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y1__loan_to_value_ratio__by__debt_to_income_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_overall__loan_to_value_ratio__by__debt_to_income_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y0__loan_to_value_ratio__by__debt_to_income_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y1__loan_to_value_ratio__by__debt_to_income_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_overall__loan_to_value_ratio__by__tract_minority_population_percent","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y0__loan_to_value_ratio__by__tract_minority_population_percent","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y1__loan_to_value_ratio__by__tract_minority_population_percent","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_overall__loan_to_value_ratio__by__tract_minority_population_percent","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y0__loan_to_value_ratio__by__tract_minority_population_percent","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y1__loan_to_value_ratio__by__tract_minority_population_percent","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_overall__loan_to_value_ratio__by__tract_to_msa_income_percentage","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y0__loan_to_value_ratio__by__tract_to_msa_income_percentage","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y1__loan_to_value_ratio__by__tract_to_msa_income_percentage","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_overall__loan_to_value_ratio__by__tract_to_msa_income_percentage","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y0__loan_to_value_ratio__by__tract_to_msa_income_percentage","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y1__loan_to_value_ratio__by__tract_to_msa_income_percentage","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_overall__property_value__by__loan_amount","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y0__property_value__by__loan_amount","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y1__property_value__by__loan_amount","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_overall__property_value__by__loan_amount","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y0__property_value__by__loan_amount","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y1__property_value__by__loan_amount","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_overall__property_value__by__loan_to_value_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y0__property_value__by__loan_to_value_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y1__property_value__by__loan_to_value_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_overall__property_value__by__loan_to_value_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y0__property_value__by__loan_to_value_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y1__property_value__by__loan_to_value_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_overall__property_value__by__income","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y0__property_value__by__income","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y1__property_value__by__income","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_overall__property_value__by__income","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y0__property_value__by__income","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y1__property_value__by__income","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_overall__property_value__by__debt_to_income_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y0__property_value__by__debt_to_income_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y1__property_value__by__debt_to_income_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_overall__property_value__by__debt_to_income_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y0__property_value__by__debt_to_income_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y1__property_value__by__debt_to_income_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_overall__property_value__by__tract_minority_population_percent","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y0__property_value__by__tract_minority_population_percent","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y1__property_value__by__tract_minority_population_percent","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_overall__property_value__by__tract_minority_population_percent","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y0__property_value__by__tract_minority_population_percent","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y1__property_value__by__tract_minority_population_percent","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_overall__property_value__by__tract_to_msa_income_percentage","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y0__property_value__by__tract_to_msa_income_percentage","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y1__property_value__by__tract_to_msa_income_percentage","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_overall__property_value__by__tract_to_msa_income_percentage","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y0__property_value__by__tract_to_msa_income_percentage","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y1__property_value__by__tract_to_msa_income_percentage","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_overall__income__by__loan_amount","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y0__income__by__loan_amount","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y1__income__by__loan_amount","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_overall__income__by__loan_amount","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y0__income__by__loan_amount","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y1__income__by__loan_amount","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_overall__income__by__loan_to_value_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y0__income__by__loan_to_value_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y1__income__by__loan_to_value_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_overall__income__by__loan_to_value_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y0__income__by__loan_to_value_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y1__income__by__loan_to_value_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_overall__income__by__property_value","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y0__income__by__property_value","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y1__income__by__property_value","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_overall__income__by__property_value","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y0__income__by__property_value","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y1__income__by__property_value","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_overall__income__by__debt_to_income_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y0__income__by__debt_to_income_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y1__income__by__debt_to_income_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_overall__income__by__debt_to_income_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y0__income__by__debt_to_income_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y1__income__by__debt_to_income_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_overall__income__by__tract_minority_population_percent","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y0__income__by__tract_minority_population_percent","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y1__income__by__tract_minority_population_percent","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_overall__income__by__tract_minority_population_percent","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y0__income__by__tract_minority_population_percent","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y1__income__by__tract_minority_population_percent","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_overall__income__by__tract_to_msa_income_percentage","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y0__income__by__tract_to_msa_income_percentage","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y1__income__by__tract_to_msa_income_percentage","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_overall__income__by__tract_to_msa_income_percentage","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y0__income__by__tract_to_msa_income_percentage","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y1__income__by__tract_to_msa_income_percentage","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_overall__debt_to_income_ratio__by__loan_amount","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y0__debt_to_income_ratio__by__loan_amount","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y1__debt_to_income_ratio__by__loan_amount","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_overall__debt_to_income_ratio__by__loan_amount","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y0__debt_to_income_ratio__by__loan_amount","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y1__debt_to_income_ratio__by__loan_amount","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_overall__debt_to_income_ratio__by__loan_to_value_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y0__debt_to_income_ratio__by__loan_to_value_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y1__debt_to_income_ratio__by__loan_to_value_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_overall__debt_to_income_ratio__by__loan_to_value_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y0__debt_to_income_ratio__by__loan_to_value_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y1__debt_to_income_ratio__by__loan_to_value_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_overall__debt_to_income_ratio__by__property_value","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y0__debt_to_income_ratio__by__property_value","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y1__debt_to_income_ratio__by__property_value","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_overall__debt_to_income_ratio__by__property_value","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y0__debt_to_income_ratio__by__property_value","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y1__debt_to_income_ratio__by__property_value","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_overall__debt_to_income_ratio__by__income","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y0__debt_to_income_ratio__by__income","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y1__debt_to_income_ratio__by__income","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_overall__debt_to_income_ratio__by__income","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y0__debt_to_income_ratio__by__income","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y1__debt_to_income_ratio__by__income","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_overall__debt_to_income_ratio__by__tract_minority_population_percent","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y0__debt_to_income_ratio__by__tract_minority_population_percent","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y1__debt_to_income_ratio__by__tract_minority_population_percent","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_overall__debt_to_income_ratio__by__tract_minority_population_percent","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y0__debt_to_income_ratio__by__tract_minority_population_percent","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y1__debt_to_income_ratio__by__tract_minority_population_percent","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_overall__debt_to_income_ratio__by__tract_to_msa_income_percentage","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y0__debt_to_income_ratio__by__tract_to_msa_income_percentage","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y1__debt_to_income_ratio__by__tract_to_msa_income_percentage","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_overall__debt_to_income_ratio__by__tract_to_msa_income_percentage","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y0__debt_to_income_ratio__by__tract_to_msa_income_percentage","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y1__debt_to_income_ratio__by__tract_to_msa_income_percentage","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_overall__tract_minority_population_percent__by__loan_amount","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y0__tract_minority_population_percent__by__loan_amount","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y1__tract_minority_population_percent__by__loan_amount","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_overall__tract_minority_population_percent__by__loan_amount","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y0__tract_minority_population_percent__by__loan_amount","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y1__tract_minority_population_percent__by__loan_amount","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_overall__tract_minority_population_percent__by__loan_to_value_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y0__tract_minority_population_percent__by__loan_to_value_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y1__tract_minority_population_percent__by__loan_to_value_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_overall__tract_minority_population_percent__by__loan_to_value_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y0__tract_minority_population_percent__by__loan_to_value_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y1__tract_minority_population_percent__by__loan_to_value_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_overall__tract_minority_population_percent__by__property_value","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y0__tract_minority_population_percent__by__property_value","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y1__tract_minority_population_percent__by__property_value","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_overall__tract_minority_population_percent__by__property_value","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y0__tract_minority_population_percent__by__property_value","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y1__tract_minority_population_percent__by__property_value","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_overall__tract_minority_population_percent__by__income","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y0__tract_minority_population_percent__by__income","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y1__tract_minority_population_percent__by__income","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_overall__tract_minority_population_percent__by__income","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y0__tract_minority_population_percent__by__income","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y1__tract_minority_population_percent__by__income","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_overall__tract_minority_population_percent__by__debt_to_income_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y0__tract_minority_population_percent__by__debt_to_income_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y1__tract_minority_population_percent__by__debt_to_income_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_overall__tract_minority_population_percent__by__debt_to_income_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y0__tract_minority_population_percent__by__debt_to_income_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y1__tract_minority_population_percent__by__debt_to_income_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_overall__tract_minority_population_percent__by__tract_to_msa_income_percentage","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y0__tract_minority_population_percent__by__tract_to_msa_income_percentage","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y1__tract_minority_population_percent__by__tract_to_msa_income_percentage","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_overall__tract_minority_population_percent__by__tract_to_msa_income_percentage","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y0__tract_minority_population_percent__by__tract_to_msa_income_percentage","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y1__tract_minority_population_percent__by__tract_to_msa_income_percentage","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_overall__tract_to_msa_income_percentage__by__loan_amount","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y0__tract_to_msa_income_percentage__by__loan_amount","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y1__tract_to_msa_income_percentage__by__loan_amount","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_overall__tract_to_msa_income_percentage__by__loan_amount","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y0__tract_to_msa_income_percentage__by__loan_amount","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y1__tract_to_msa_income_percentage__by__loan_amount","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_overall__tract_to_msa_income_percentage__by__loan_to_value_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y0__tract_to_msa_income_percentage__by__loan_to_value_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y1__tract_to_msa_income_percentage__by__loan_to_value_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_overall__tract_to_msa_income_percentage__by__loan_to_value_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y0__tract_to_msa_income_percentage__by__loan_to_value_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_boundary_proxy_gap_y1__tract_to_msa_income_percentage__by__loan_to_value_ratio","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_overall__tract_to_msa_income_percentage__by__property_value","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y0__tract_to_msa_income_percentage__by__property_value","skipped","No finite values"
"PA","PA","mechanism_higher_order_proxy_gap_y1__tract_to_msa_income_percentage__by__property_value","skipped","No finite values"
