transfer_kind,source_state,target_state,model_variant,n,behavior_auc_mean,behavior_auc_std,behavior_accuracy_mean,behavior_accuracy_std,behavior_aod_gap_mean,behavior_aod_gap_std,behavior_eod_gap_mean,behavior_eod_gap_std,behavior_eodds_max_gap_mean,behavior_eodds_max_gap_std,behavior_dp_gap_mean,behavior_dp_gap_std,source_threshold_auc_mean,source_threshold_auc_std,source_threshold_accuracy_mean,source_threshold_accuracy_std,source_threshold_aod_gap_mean,source_threshold_aod_gap_std,source_threshold_eod_gap_mean,source_threshold_eod_gap_std,source_threshold_eodds_max_gap_mean,source_threshold_eodds_max_gap_std,source_threshold_dp_gap_mean,source_threshold_dp_gap_std,mechanism_pair_abs_mean_mean,mechanism_pair_abs_mean_std,mechanism_pair_abs_q95_mean,mechanism_pair_abs_q95_std,mechanism_main_abs_logit_mean_mean,mechanism_main_abs_logit_mean_std,mechanism_cf_abs_prob_mean_mean,mechanism_cf_abs_prob_mean_std,mechanism_cf_flip_rate_mean,mechanism_cf_flip_rate_std,mechanism_proxy_score_gap_cond_mean_mean,mechanism_proxy_score_gap_cond_mean_std,mechanism_proxy_effect_gap_mean_mean,mechanism_proxy_effect_gap_mean_std,mechanism_boundary_proxy_score_gap_cond_mean_mean,mechanism_boundary_proxy_score_gap_cond_mean_std,mechanism_boundary_proxy_effect_gap_mean_mean,mechanism_boundary_proxy_effect_gap_mean_std,mechanism_higher_order_proxy_gap_scope_mean_mean,mechanism_higher_order_proxy_gap_scope_mean_std,mechanism_higher_order_boundary_proxy_gap_scope_mean_mean,mechanism_higher_order_boundary_proxy_gap_scope_mean_std
cross,MD,PA,blind,10,0.8359077884803444,0.002146077941886019,0.842834860322635,0.0028159334204211333,0.08065496368294506,0.01856618765721123,0.06093325659156022,0.017433543729257667,0.10037667077432988,0.022124085588528342,0.16334587931632996,0.018780908120202697,0.8359077884803444,0.002146077941886019,0.8428966893373054,0.005974596138074979,0.024446783046565085,0.01606850065744949,0.01553587775068862,0.010393830207857686,0.03418073370534843,0.021577157651171203,0.0890501856803894,0.022133986294029157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5005928203463554,0.0902073100674054,0.2308325007557869,0.028670615753293896,0.04377685817889869,0.024970523121276095,0.1965023919939995,0.05406541629498728,0.1163045734167099,0.02228347956440416,0.15532051846385003,0.030339311265262535
cross,MD,PA,erm,10,0.8364031679704695,0.0028075073067259323,0.8432493957619022,0.0026310582576102737,0.15151715604377394,0.018090717914169687,0.11722412086847774,0.0205025183874945,0.18581019121907008,0.019105843548187472,0.22969699501991273,0.018846852403491012,0.8364031679704695,0.0028075073067259323,0.8420338935416783,0.007856770251586095,0.05245577872696301,0.007412043111021499,0.028208223049426717,0.008759268859230798,0.07670333440449931,0.015605582195714205,0.11666588187217712,0.018939610748926642,0.2608065143227577,0.03218023875044338,0.7131657454371452,0.09251819432658974,0.8566707134246826,0.0826406628901987,0.11151509061455726,0.011982397165286117,0.1077392578125,0.018031107008154197,0.964727646112442,0.11665963439828214,0.2918920949101448,0.04017610954099569,0.05053956303745508,0.023382778775162854,0.25473786890506744,0.052379582970702214,0.14425412341952323,0.039435611051251936,0.17160956114530562,0.04042328301100058
cross,MD,PA,no_interaction,10,0.8306436755653946,0.0027164104636932915,0.8399696475746163,0.005089416787343272,0.05792061460292567,0.027399033881053685,0.041433993884535836,0.020141320035172786,0.07440723532131552,0.0359071509541682,0.13882873058319092,0.025877238452631176,0.8306436755653946,0.0027164104636932915,0.8419411500196728,0.005193636091719982,0.038539113599637874,0.020894020205794724,0.02264337463155016,0.015265543530057882,0.05459126297949113,0.028936056328997442,0.10514848828315734,0.02915940239153769,0.13384984508156778,0.03231510375521091,0.3756754201650619,0.10380450504301889,0.18193138390779495,0.0424075473146343,0.025480513647198676,0.006790114315628276,0.02264404296875,0.007886588277918955,0.22926279604434968,0.12871476810708526,0.20307544618844986,0.038750772526112316,0.047342325933277606,0.03372191888423209,0.1519319497048855,0.03301838193523988,0.0705038271844387,0.019722805787286288,0.08264351412653922,0.01866388505430764
cross,MD,PA,repair_main0,10,0.8296434344236229,0.004025181428438206,0.8408394693946377,0.004788907852461227,0.04521108469151762,0.01185100852801403,0.029590715170947114,0.01102090434574802,0.06083145421208813,0.015999901633116653,0.12648463249206543,0.01227623670141455,0.8296434344236229,0.004025181428438206,0.8388665617447024,0.009833262896457272,0.023354311948625875,0.008128877001178536,0.011958844864173479,0.008327076462427772,0.03474977903307827,0.012330045949683253,0.08431843519210816,0.02049644271198289,0.005573535058647394,0.001189267197796971,0.015856783967465163,0.002921404829768606,0.023408580012619494,0.008640788568375761,0.0028010109206661584,0.0012435503707747732,0.0018798828125,0.0014074306476823226,0.14061584696173668,0.0699093370380957,0.046650234051048754,0.011493717211471346,0.04972721114754677,0.02567530706549115,0.05284221582114697,0.010577088653623133,0.03801005929708481,0.011365614695807135,0.04176420867443085,0.009848072180583095
cross,MD,PA,repair_main05,10,0.8288024032145207,0.004251462494837766,0.8413551795851835,0.004086313881708369,0.03851681105641541,0.012274599371968469,0.023354698309598652,0.009776813168722217,0.05367892380323218,0.01776714941699384,0.11780745387077332,0.012912489956023664,0.8288024032145207,0.004251462494837766,0.8346804564105448,0.013589921971891615,0.02325373640578644,0.010623431283856868,0.010796466139451066,0.010249133886088144,0.03571100667212181,0.013687199822918349,0.08641833066940308,0.026654267140869884,0.004461178416386246,0.0017441513531022005,0.012881204038858413,0.004462223630118051,0.008365024905651807,0.00462705670959601,0.0011696729285176843,0.0006761098467016612,0.00101318359375,0.000630499696241254,0.13600112162530423,0.0717056367454368,0.04814608283340931,0.010142789428144387,0.043826728500425814,0.02759864078741542,0.059313387423753736,0.014587479232057554,0.03246689736843109,0.005707346841520402,0.03886381443589926,0.009897488434226578
cross,MD,PA,reweight,10,0.8283772405067665,0.0061026369372422715,0.7660446293069529,0.016966923947496094,0.06171790504045147,0.017990992773560043,0.05781160449999986,0.018135711577756355,0.06783383134372778,0.01976197011821876,0.15638209283351898,0.017124688145126674,0.8283772405067665,0.0061026369372422715,0.8322424259457029,0.01968586667188114,0.05497432043840911,0.022619643382709928,0.03648862704877258,0.024991547073774444,0.07346001382804564,0.025857841576120304,0.12904080152511596,0.03232518715585931,0.23056988492608071,0.09540266650091005,0.6155048105120658,0.2533408585912607,0.2589771129190922,0.1097762870626264,0.04161247219890356,0.015920419721716577,0.053466796875,0.0204968296897395,0.22783465087413787,0.0837293750556914,0.2632861748337746,0.06604240351413311,0.048833071463741363,0.03945815422830436,0.24910478740930558,0.06499678849110421,0.12288586348295212,0.06332563494672401,0.13992516733705998,0.0639203911489656
cross,MD,PA,score_only,10,0.8315681034452233,0.0034951473211241786,0.8381316395930527,0.005352225160418213,0.10219037156132234,0.017435268171805393,0.07491973164072004,0.017659912175451976,0.12946101148192463,0.021813690729299267,0.18196369409561158,0.01871815906727108,0.8315681034452233,0.0034951473211241786,0.8395733797987747,0.010361287912207199,0.04590151846663511,0.01695916106381208,0.02774106629787675,0.019462353590552997,0.06406197063539347,0.017848938919566123,0.11131210923194886,0.0321704574397322,0.15980495810508727,0.039891979195906514,0.44537679582834233,0.1222108164942704,0.25981157571077346,0.06477704275039875,0.037837829999625684,0.010955928325869977,0.04176025390625,0.015011996178841873,0.27829682677984235,0.08218375557571421,0.22797321826219558,0.04420475848113563,0.06716208113357425,0.03435862541701893,0.19456107690930366,0.036940881766067094,0.0763856254518032,0.02084224651733307,0.08924433775246143,0.024918361122253783
cross,MD,PA,wrong_spec,10,0.8193648845718677,0.005426252363825519,0.8351680625035129,0.003970595303850886,0.31960067994840685,0.04155731697510917,0.24986547144964488,0.051463369490879374,0.3893358884471688,0.03492857360360805,0.37080188989639284,0.044959544449263956,0.8193648845718677,0.005426252363825519,0.8185487044011017,0.025275461123247595,0.04692308468698829,0.029203964991071196,0.025396229380160264,0.02188339906176016,0.06844993999381632,0.038660275677633485,0.09843485951423644,0.04387369702324671,0.5952115833759308,0.09074398850091887,0.9710168057680131,0.14065494291738326,1.0940322279930115,0.2946298310332383,0.173474932461977,0.05067156571136793,0.2296142578125,0.08256528490086151,1.333013853430748,0.20278612998344292,0.5365351498126983,0.08003836001921633,0.18293998017907143,0.029454112413297002,0.5639237999916077,0.08755498774611589,0.07387781105935573,0.015920745618555537,0.08618688955903053,0.015186457091366993
cross,MD,VA,adv,10,0.8617076431056466,0.0025562423607138566,0.8773390625928199,0.0014722066077094986,0.09841882284747448,0.014882957379908492,0.06044173625649855,0.01018553956233147,0.13639590943845042,0.020697213315644513,0.14070228934288026,0.014008079933066204,0.8617076431056466,0.0025562423607138566,0.8723748044593176,0.008884679319341724,0.028636004779639623,0.012459763125211803,0.009157575781350425,0.006581193600974842,0.048114433777928824,0.02125616014515397,0.06855600476264953,0.016350782703424865,0.22826054692268372,0.030189903004566223,0.6158303758502006,0.0918490616233198,0.5837059557437897,0.09400719623378083,0.06791547574102878,0.01119262586570404,0.056689453125,0.011387007694929549,0.7071824610233307,0.15339863471240475,0.28101651817560197,0.040564653030422324,0.047670967085286974,0.021642062130694653,0.22486919909715652,0.030143724642711436,0.10754757821559906,0.02519307811067447,0.12056902423501015,0.03615133072976839
cross,MD,VA,blind,10,0.8590442818240739,0.0014422499335558323,0.8772638165580879,0.0015308404991824674,0.041284959872728254,0.011307212829302799,0.02105486155159022,0.006058529592965698,0.06151505819386628,0.018213588139410063,0.0913390874862671,0.009603607439705697,0.8590442818240739,0.0014422499335558323,0.8687629947921824,0.007830849787334646,0.013303273873094384,0.008499955262713585,0.002717293080768102,0.0019106933793997113,0.02388925466542067,0.015961697973306745,0.04991724491119385,0.011762907235061829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3623050287365913,0.11195693548823553,0.22984714508056642,0.03571489807856086,0.03683431685785763,0.018958982215922723,0.17812472730875015,0.050078153440148494,0.09529266953468322,0.018040173003455295,0.1214170701801777,0.022558035367562665
cross,MD,VA,erm,10,0.8614601304311998,0.0018085443683770242,0.8772539157640443,0.001820856250141356,0.10114917130485697,0.01332335310056781,0.05938850770472144,0.011366747137003029,0.14290983490499248,0.01689874642908313,0.14114202857017516,0.013007385132625768,0.8614601304311998,0.0018085443683770242,0.8702263321518385,0.009617843535245633,0.025628302883231213,0.009318266828981526,0.006688989024752579,0.0035680133689140986,0.04456761674170985,0.018311408994990418,0.06326014995574951,0.01212482850549375,0.24872311651706697,0.03115725558433909,0.6809171149134635,0.08612354970540753,0.7774417221546173,0.06794546344691187,0.08576491549611091,0.007505574261868152,0.06282958984375,0.010448573836313452,0.8830378383398056,0.13338082450520827,0.30850397050380707,0.022120371492907437,0.03559224316850305,0.014055355888453485,0.2621722355484962,0.035781758092573085,0.12271949797868728,0.029177519424789643,0.14076379537582398,0.030882993579630834
cross,MD,VA,no_interaction,10,0.8551837711057777,0.0044991078206619555,0.8753351418783787,0.0036957430178770614,0.02496825946687586,0.011876690203341008,0.011839182258872783,0.006493800876355031,0.038273168128884656,0.017962758384350352,0.07490752339363098,0.01036263758400149,0.8551837711057777,0.0044991078206619555,0.8700778202411833,0.007165815083450999,0.019647803579756252,0.010982487821158347,0.005563943183073216,0.0026238457853757706,0.033731663976439286,0.021110375639024483,0.059425294399261475,0.011179214906513807,0.12901753634214402,0.030575706988383806,0.360492953211069,0.09845392605337012,0.1781344398856163,0.034105332871069934,0.020815654098987578,0.0043467160370713204,0.01402587890625,0.004379605034381344,0.13459744080901145,0.0591054025171277,0.20530862957239152,0.03191512887101812,0.03577731978148222,0.01977051754299263,0.15255195945501326,0.03361795383836051,0.05870276652276516,0.017014392054943206,0.05948218144476414,0.02106741140918715
cross,MD,VA,repair_main0,10,0.8557443310944469,0.0028682741035619915,0.8770856022653017,0.0011015589420019331,0.02326211432492085,0.009443780871605054,0.00946574452218334,0.00297499302631683,0.037058484127658366,0.0173037043493395,0.07397272586822509,0.0066945159259719795,0.8557443310944469,0.0028682741035619915,0.8667174907427574,0.011143415707482283,0.01646196962326855,0.010580650703404785,0.003093812947440455,0.0026509409748991398,0.02983012629909665,0.020862639712115463,0.052561473846435544,0.013468971993763661,0.005401048902422189,0.0010337266936070427,0.01548832423985004,0.0026956139422533265,0.02639633435755968,0.008764609933933201,0.0027196525246836246,0.0010585140387340275,0.00128173828125,0.0007486315711659383,0.10757799372076988,0.06864450752191632,0.04453315138816834,0.0115383050594375,0.032727377861738204,0.017004826075817388,0.04112879503518343,0.009086208050192173,0.033975730650126934,0.006932246857524582,0.03646440301090479,0.00740304718054949
cross,MD,VA,repair_main05,10,0.8549310280639796,0.0030914337314148616,0.876234133977545,0.002132574755058216,0.022024212737425317,0.01077273786580811,0.00849271652913658,0.004087326417238076,0.035555708945714054,0.018815896500054854,0.07108213305473328,0.009039969115994187,0.8549310280639796,0.0030914337314148616,0.86489574463872,0.011690551016518584,0.016451882606242765,0.00931134484982034,0.0036612766105542207,0.00493512202858597,0.02969829751458595,0.018607856265229216,0.0542124092578888,0.014670006213457132,0.004191669286228716,0.0016561439481257558,0.012217971719801424,0.004280201398462624,0.008318737242370844,0.004386765957281725,0.0009935678623151033,0.0005342122828372108,0.00076904296875,0.0005018262888450797,0.09903260292485357,0.0647725284928723,0.04340376071631909,0.007980171213334905,0.03633370697498321,0.02063383009740822,0.04233548305928707,0.011857096938432276,0.02748689614236355,0.005918819912293928,0.02957371510565281,0.007439945004118014
cross,MD,VA,reweight,10,0.8526958776417256,0.003960136546482601,0.8287637868557057,0.008852150036790487,0.027544749311081418,0.011345675108259838,0.023901373852248088,0.008800225480470403,0.032821142939068654,0.013614776990513099,0.0947148084640503,0.010250017804060228,0.8526958776417256,0.003960136546482601,0.8657036494326844,0.014554017421902345,0.02766019380224799,0.010664666552742579,0.011401611233187958,0.008757811344251482,0.0440979475356664,0.018676863701175415,0.07105207443237305,0.01932137868466894,0.22537460103631018,0.09464379166466569,0.603314749598503,0.2529639400585749,0.2522378772497177,0.09808749745118456,0.03879448212683201,0.01309095668425123,0.04073486328125,0.010620982401597258,0.1384900391101837,0.08850384008092071,0.2650626808404922,0.0689287682370518,0.040316600492224096,0.019068152575370017,0.2329988032579422,0.07203487140457661,0.1112802205607295,0.0609199262401484,0.10625094659626484,0.055795678332385766
cross,MD,VA,score_only,10,0.8553318299173004,0.004904104783741142,0.8748995069404566,0.004448953137020605,0.055400327341818434,0.014500942108942242,0.03109335850375977,0.008307144963146811,0.07970729617987711,0.022543398325849808,0.10216672420501709,0.012520624715890029,0.8553318299173004,0.004904104783741142,0.8691491257598859,0.011358601841556615,0.023865363141467984,0.010909592301562342,0.007729239578322944,0.0063415602146666685,0.04026431926146121,0.020831314948765552,0.06236745715141297,0.015171404420425421,0.14978734254837037,0.035243741604863627,0.4165859033167362,0.10925691874395539,0.2390442445874214,0.04940481136583893,0.028231183625757696,0.0066747925432299356,0.0255126953125,0.008760759913145549,0.1615793861448765,0.07878428456370655,0.21851593405008315,0.039065397072566496,0.028851416520774366,0.015165525557763612,0.17434469535946845,0.03626695406453387,0.062245627865195274,0.020117083686067308,0.06727899238467216,0.024719629255886135
cross,MD,VA,wrong_spec,10,0.8413953809231515,0.005066265384030782,0.8619334270608503,0.0022801795940852842,0.22979223640544486,0.031388286550678934,0.14726245259170695,0.03050654418214454,0.31232202021918276,0.03409052893908204,0.23868714570999144,0.032590258811991506,0.8413953809231515,0.005066265384030782,0.8495534741886299,0.014166246271456776,0.014627713770306739,0.007851527939228052,0.0056979557880011186,0.006258996583747521,0.023706893982270206,0.014469612082898394,0.047652977705001834,0.01782051051235295,0.5953995168209076,0.083443924193862,0.9692916458845138,0.13225352032725535,1.0079623579978942,0.17433071850219348,0.14278004989027976,0.028278313102474566,0.15638427734375,0.047538910608424245,1.1762478053569794,0.14549507466862624,0.5862620413303375,0.0784263409399274,0.143538142926991,0.05430588425009265,0.61316899061203,0.09030290235762321,0.06720292195677757,0.012388004579577463,0.07984756529331208,0.015063074704215678
cross,OH,MD,adv,10,0.8314402805883201,0.008709775287304744,0.8438294417380592,0.012514760756548317,0.044031823507880014,0.02293617745114293,0.03825086801788248,0.024296725728675642,0.052065041511702125,0.024670567884316055,0.1009791612625122,0.026135971113521998,0.8314402805883201,0.008709775287304744,0.8407665602777312,0.006338965762759373,0.02827484388465739,0.011566343214924668,0.005211860575759708,0.003513237721456888,0.05133782719355508,0.02059263532593669,0.028607875108718872,0.011952833882442844,0.2658471897244453,0.06890901868478465,0.7710318222641943,0.21142802161298344,0.5293606847524643,0.12849407066190804,0.061369254067540166,0.018111300028394506,0.05469970703125,0.022589308401060857,0.4053015161305666,0.16398695979024208,0.2581223398447037,0.05656812419558763,0.03205937007442117,0.013170867233176252,0.19979714453220368,0.050153564766339864,0.13526855111122132,0.029651921277604725,0.14526895359158515,0.02908838994989475
cross,OH,MD,blind,10,0.8201940315011503,0.013779902524843813,0.8388711573996304,0.013627670726297492,0.015681671616716762,0.009058461772836637,0.01244827955535075,0.012202050841246407,0.023454758074958733,0.01367540656434814,0.0562288761138916,0.02257719155837919,0.8201940315011503,0.013779902524843813,0.8403242062825468,0.006512532371338071,0.05338229372782917,0.009760230810124233,0.019488788603177775,0.011792221044215019,0.08727579885248057,0.012071969778857501,0.01333681344985962,0.008851005604725322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2094821199774742,0.05690104857223393,0.2485681191086769,0.04032721052583196,0.028844775212928653,0.025808906324885847,0.22406409978866576,0.052776684228257265,0.11132104098796844,0.02391937421177411,0.1228198990225792,0.027100778090502868
cross,OH,MD,erm,10,0.8320067016812663,0.012487608869402521,0.8458760288929952,0.008587163344287182,0.05138052434093465,0.0327184335568134,0.04248078030164032,0.03265254321595587,0.06031691376849744,0.034808175062040786,0.10687711834907532,0.03584053086418757,0.8320067016812663,0.012487608869402521,0.8429783302536535,0.008455215947659446,0.03421399400651377,0.01397989207886095,0.010799764568619941,0.013642357449406846,0.0576282234444076,0.0172331926226018,0.025997716188430785,0.0068306125433769595,0.2606217622756958,0.03821569128114057,0.7410517811775207,0.1270462471550473,0.7310680329799653,0.117146687179025,0.0779005654156208,0.01272424775716827,0.0576171875,0.0192421605329436,0.5683404959738254,0.15909330217143774,0.30042945593595505,0.05538982598079728,0.036072011385113,0.017857971855105712,0.24040938317775726,0.07478358892738167,0.1343485340476036,0.023023411919597146,0.14067031890153886,0.03556314362961433
cross,OH,MD,no_interaction,10,0.8312782581158722,0.008660939329298283,0.8462567892939135,0.005381176649115737,0.024857103912151107,0.01201070564690425,0.007193558244593568,0.0033761456026138604,0.04304650988775608,0.022216250329788526,0.03736963868141174,0.014379361750422441,0.8312782581158722,0.008660939329298283,0.8394282994568565,0.00912340537982311,0.013238035126478392,0.00889439462589204,0.002582957941907127,0.0018551364675546298,0.024156438939735625,0.018195109242829216,0.03312147259712219,0.009941118718681865,0.12216414883732796,0.037345180639218295,0.3836778174340724,0.13823943000901787,0.1702050194144249,0.04611081604345008,0.020181535556912423,0.005503252155707202,0.0138427734375,0.004973922116878403,0.14703984186053276,0.06583987857313096,0.19030372723937033,0.04072366484808484,0.041571656428277495,0.014544786397861022,0.1524938128888607,0.04394449811939517,0.06085805781185627,0.014849457377632934,0.06983516290783882,0.01728499814737842
cross,OH,MD,repair_main0,10,0.8162010603827232,0.022295856415615854,0.8319334789181925,0.0336071820454913,0.0302015869990629,0.012963144057270247,0.015774087793734404,0.01794184015577689,0.048266787535465414,0.017713122338067322,0.04279220700263977,0.02746499055554409,0.8162010603827232,0.022295856415615854,0.8343636261828771,0.015531276895443922,0.016897765042718126,0.00904970774910729,0.002968191230717099,0.0027226723234136815,0.030827338854719156,0.015888759603966497,0.03213602900505066,0.007516453994701024,0.005369493504986167,0.001776243756689948,0.01603222757577896,0.005168790927025205,0.030068794474937023,0.021199292572845727,0.0035826482839183883,0.0025117145694203234,0.00191650390625,0.0013654546503878335,0.1638640992343426,0.056211541031408976,0.05808830801397562,0.01636909537145559,0.04188873041421175,0.02864699282195428,0.06944155376404523,0.03125074305070364,0.03864726666361094,0.012256160454038646,0.04150681402534247,0.015499112849828009
cross,OH,MD,repair_main05,10,0.8240636379734241,0.011972087122531075,0.8409093454280756,0.016000858911750227,0.025239695570475118,0.006745129140458476,0.006439880765931183,0.0027902760892963294,0.04403951037501906,0.012582759487342292,0.033925879001617434,0.005229529677732428,0.8240636379734241,0.011972087122531075,0.8380536424211883,0.00368358182468355,0.017538094746529898,0.01028684032351544,0.0037388698053775426,0.00416036713159734,0.031337319687682254,0.01862224742812683,0.028871428966522217,0.006641285282518955,0.0038303248351439835,0.0020911097214704236,0.01223737936466932,0.00734670345648266,0.006924690492451191,0.0035192454125136346,0.0008697521756403148,0.0003783609456549461,0.00054931640625,0.0003913448905776234,0.13812238313257694,0.07310608016082229,0.04964259527623653,0.011882061077437632,0.028314555436372756,0.013299982990167106,0.05593729205429554,0.009645243878331248,0.03333550076931715,0.012071761353391126,0.038369863294065,0.012641240195314556
cross,OH,MD,reweight,10,0.8163653531819672,0.012167980332013316,0.8021221792933535,0.02195755152432397,0.030454795864731387,0.017071875769658563,0.01956488887415131,0.02674125666038698,0.049654379257188,0.02539735706910122,0.05510992407798767,0.02956837032054884,0.8163653531819672,0.012167980332013316,0.8372277283162551,0.010773778926367335,0.02655458473548399,0.014127821858532659,0.005889265785849629,0.0055534739165508246,0.047219903685118345,0.023916513261335016,0.03255254030227661,0.013035472647805286,0.18295694887638092,0.07185528516321535,0.5216636918485164,0.21444662808163292,0.2273257479071617,0.09407742711338138,0.03341162502765656,0.008658550120968748,0.0394775390625,0.008456143789539914,0.16077032089233398,0.12595395477565463,0.18751204013824463,0.061836007222114416,0.03256725701503456,0.02175651769749621,0.19243665784597397,0.08630940228471658,0.09172886312007904,0.019827676952858378,0.11848872601985931,0.03379282943413543
cross,OH,MD,score_only,10,0.8321773347125532,0.0073277263039977945,0.8490341004535529,0.00364461445803295,0.021053975780896964,0.016636734716104648,0.008086850440901173,0.00471658981060124,0.035291348366877154,0.03069644818954686,0.04967934489250183,0.021354378773297576,0.8321773347125532,0.0073277263039977945,0.8398846519961924,0.0067664456977151516,0.02333050299045023,0.014636619380181478,0.004074019126693007,0.006366223681412967,0.04258698685420745,0.027295956344245843,0.02837621569633484,0.009793360198484792,0.13510511294007302,0.036802578922736244,0.4008609887957572,0.11247332260815611,0.1946367710828781,0.03705673687805041,0.020568010956048967,0.0036160525756157836,0.014306640625,0.004312690374377139,0.18056174665689467,0.10088687532897157,0.21358309984207152,0.03853025914106132,0.030104332091286778,0.014970367297955516,0.17681921049952506,0.04464662018570024,0.06864527873694896,0.015835821544965694,0.07642274014651776,0.017158644851915348
cross,OH,MD,wrong_spec,10,0.8235278206347495,0.011046240704549792,0.8325214177725517,0.01186431467283101,0.17617288942782497,0.06708346542806785,0.10581909343212237,0.0866859436102225,0.24652668542352751,0.09757265709812361,0.1684727191925049,0.09371876221435159,0.8235278206347495,0.011046240704549792,0.8181589114732069,0.01785359781725833,0.0286479159488822,0.028011454825572393,0.007270665168180912,0.008338108417262917,0.05089580504810235,0.04888479379249185,0.012860971689224242,0.008110950448458108,0.572735795378685,0.11905254419985349,1.1022660037875174,0.3110831896580976,0.7908191084861755,0.12762565272148024,0.09850429147481918,0.020202358357081344,0.0974609375,0.030872244639450788,0.8442333400249481,0.2750533208940404,0.5123561710119248,0.11798539109524858,0.13175508864223956,0.05366839634402265,0.5230698257684707,0.13474870836265473,0.0837365124374628,0.02122920861360277,0.09434685036540032,0.020953798045258834
cross,OH,PA,adv,10,0.8337743533036479,0.0037037594455526525,0.8433632173570906,0.006126666234875383,0.10182558777960797,0.02337897229519342,0.07706568223963814,0.01889129571042555,0.12658549331957786,0.030548004488588427,0.1800882875919342,0.021727933293739995,0.8337743533036479,0.0037037594455526525,0.8397040638525098,0.009736592960514994,0.010517398898792213,0.006369160969415391,0.004731750390812028,0.00284433478027362,0.016708767905318677,0.012469648003772241,0.06642037630081177,0.016866336011370046,0.2861180603504181,0.04958108394496285,0.8156412297487258,0.154017265512998,0.5030503660440445,0.0643868499391573,0.06084881648421288,0.009695526117379463,0.0559326171875,0.013997845309825483,0.595776905119419,0.12689253182270077,0.352920725941658,0.06140948078720273,0.055498920287936925,0.01869809901298224,0.38087288588285445,0.11106825924707145,0.16277931332588197,0.02424288810788981,0.20506444722414016,0.043710036307823594
cross,OH,PA,blind,10,0.8319927093649546,0.0037408399416386665,0.8428924737226688,0.005254193643561559,0.07802688770456838,0.022790681152279887,0.05510897988878736,0.014847277694881261,0.10094479552034938,0.031222483590110428,0.15643789768218994,0.020356105390102373,0.8319927093649546,0.0037408399416386665,0.8421898712832331,0.006379878446252961,0.014623584927014783,0.012354617955944442,0.0065319132218245365,0.009523197137252401,0.022715256632205028,0.01827128930479216,0.07806234955787658,0.025325764397398406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4496921092271805,0.15622690121400806,0.312113319337368,0.045163455306976595,0.04359475076198578,0.017428780892192478,0.350135526061058,0.06185891483076146,0.13856792449951172,0.011018675929515548,0.18303523808717728,0.032360062148949535
cross,OH,PA,erm,10,0.8343595385598898,0.00352065022510539,0.8455159912315215,0.003305270027149709,0.11302192657683388,0.020926869854293675,0.08220292016699203,0.016426667326650622,0.14384093298667572,0.027752174420255998,0.18922841548919678,0.01919029258194054,0.8343595385598898,0.00352065022510539,0.8410390084874375,0.010378101710350576,0.011351038295673183,0.007552245115155731,0.005743499785794937,0.0036598991478390993,0.018118088949409816,0.014471558390160556,0.0702451765537262,0.02331164540344907,0.28669479340314863,0.04069260294371307,0.8135084214806554,0.12419545692333843,0.7170876502990723,0.08487811425441412,0.0810906708240509,0.009231231588524885,0.0625732421875,0.01041638056044262,0.7885006844997406,0.10910778392940007,0.3796280801296234,0.04810348406947899,0.03171148542314768,0.01608594365387011,0.3682320833206177,0.07302382785497498,0.15473093688488007,0.016294912748050304,0.1717187747359276,0.026397916828263063
cross,OH,PA,no_interaction,10,0.8312063164757504,0.004129845538971842,0.8443665336406049,0.003089670649693006,0.017283865797353422,0.011911030693102096,0.007052881763713226,0.006421582230849455,0.027514849830993615,0.01839433623993791,0.06096661686897278,0.01213734123125788,0.8312063164757504,0.004129845538971842,0.8395733797987747,0.005589557326681888,0.012578520575429524,0.011305100091909019,0.0027301894564837003,0.0020657655428749384,0.022518961822905616,0.021476198995405264,0.0528448224067688,0.014176622894631114,0.13369200378656387,0.024944576069739537,0.4190427610278128,0.09665358613340115,0.16942517161369325,0.018473041635522273,0.019660689309239386,0.0016179678093759503,0.014892578125,0.002434615120711522,0.12134231068193913,0.060673817685797174,0.23816901296377183,0.03890996799829896,0.07445122338831425,0.013069322877609138,0.1980300560593605,0.03302117342702489,0.07695857621729374,0.013957380127994957,0.09295517504215241,0.013936308171731903
cross,OH,PA,repair_main0,10,0.8257586887693342,0.006857380461961297,0.8417570681805406,0.0069808023874762615,0.018287763340119438,0.008872637421848037,0.007467274381547084,0.004609769946887822,0.029108252298691795,0.01473917177656803,0.060060203075408936,0.011589634334849854,0.8257586887693342,0.006857380461961297,0.8395213872182564,0.004778872269355682,0.015950514616686888,0.01001758019728682,0.004337172550619073,0.0033367113408519023,0.027713190527569664,0.01952257094588554,0.05045713782310486,0.0136002988374144,0.005144866369664669,0.0016822707334955833,0.015436755567789076,0.0050548670960736414,0.03157830494455993,0.021819282452109085,0.0036624196160119026,0.0026252444216522167,0.00194091796875,0.0012975614229958734,0.12887706365436316,0.060262073918523285,0.0546842148527503,0.01812157063647693,0.04944063723087311,0.02309767814602666,0.06399386785924435,0.022309791822827593,0.04773339405655861,0.010785803309733957,0.047809680737555024,0.013824085071471814
